ID,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150
95,18.0,-6.0,-23.33333333,-27.33333333,-19.33333333,0.666666667,39.33333333,96.66666667,162.0,196.6666667,170.0,76.66666667,-12.66666667,-8.666666667,100.6666667,90.0,-498.0,-2111.333333,-4852.666667,-8260.666667,-11428.66667,-13486.0,-14022.0,-13272.66667,-11863.33333,-10388.66667,-9147.333333,-8180.666667,-7427.333333,-6838.0,-6306.0,-5642.0,-4714.0,-3543.333333,-2339.333333,-1304.666667,-524.6666667,46.0,510.0,954.0,1458.0,2060.666667,2730.0,3382.0,3922.0,4319.333333,4572.666667,4710.0,4783.333333,4864.666667,5008.666667,5211.333333,5386.0,5446.0,5359.333333,5219.333333,5124.666667,5098.0,5062.0,4955.333333,4795.333333,4662.0,4582.0,4527.333333,4423.333333,4252.666667,4030.0,3775.333333,3528.666667,3350.0,3294.0,3346.0,3411.333333,3411.333333,3330.0,3236.666667,3196.666667,3210.0,3243.333333,3255.333333,3228.666667,3156.666667,3036.666667,2882.0,2707.333333,2547.333333,2410.0,2286.0,2164.666667,2028.666667,1892.666667,1767.333333,1654.0,1538.0,1398.0,1236.666667,1086.0,975.3333333,908.6666667,844.6666667,746.0,604.6666667,438.0,260.6666667,107.3333333,-16.66666667,-91.33333333,-124.6666667,-143.3333333,-179.3333333,-258.0,-364.6666667,-484.6666667,-588.6666667,-666.0,-707.3333333,-716.6666667,-712.6666667,-734.0,-788.6666667,-880.6666667,-979.3333333,-1070.0,-1115.333333,-1115.333333,-1066.0,-987.3333333,-919.3333333,-896.6666667,-919.3333333,-962.0,-980.6666667,-956.6666667,-903.3333333,-859.3333333,-850.0,-864.6666667,-880.6666667,-880.6666667,-871.3333333,-868.6666667,-870.0,-855.3333333,-818.0,-759.3333333,-699.3333333,-652.6666667,-622.0,-595.3333333,-575.3333333,-558.0
95,-80.0,-40.0,-25.33333333,-45.33333333,-73.33333333,-89.33333333,-66.66666667,-21.33333333,24.0,30.66666667,-8.0,-69.33333333,-90.66666667,-22.66666667,34.66666667,-220.0,-1172.0,-3017.333333,-5566.666667,-8294.666667,-10626.66667,-12248.0,-13108.0,-13282.66667,-12813.33333,-11774.66667,-10353.33333,-8818.666667,-7381.333333,-6108.0,-4976.0,-3976.0,-3124.0,-2373.333333,-1609.333333,-742.6666667,197.3333333,1060.0,1736.0,2208.0,2556.0,2874.666667,3220.0,3604.0,4012.0,4401.333333,4714.666667,4920.0,5029.333333,5070.666667,5074.666667,5081.333333,5144.0,5308.0,5537.333333,5725.333333,5754.666667,5584.0,5268.0,4909.333333,4593.333333,4384.0,4320.0,4373.333333,4433.333333,4366.666667,4112.0,3733.333333,3358.666667,3092.0,2940.0,2848.0,2785.333333,2761.333333,2768.0,2794.666667,2798.666667,2756.0,2685.333333,2597.333333,2498.666667,2382.666667,2258.666667,2128.0,1989.333333,1837.333333,1688.0,1560.0,1474.666667,1418.666667,1370.666667,1309.333333,1216.0,1096.0,968.0,846.6666667,764.0,705.3333333,650.6666667,574.6666667,464.0,330.6666667,196.0,70.66666667,-26.66666667,-82.66666667,-93.33333333,-82.66666667,-101.3333333,-177.3333333,-296.0,-418.6666667,-510.6666667,-558.6666667,-572.0,-573.3333333,-590.6666667,-630.6666667,-704.0,-790.6666667,-874.6666667,-953.3333333,-1016.0,-1045.333333,-1029.333333,-972.0,-913.3333333,-881.3333333,-890.6666667,-909.3333333,-916.0,-910.6666667,-902.6666667,-893.3333333,-861.3333333,-800.0,-722.6666667,-678.6666667,-678.6666667,-721.3333333,-766.6666667,-796.0,-797.3333333,-772.0,-717.3333333,-657.3333333,-622.6666667,-644.0,-709.3333333,-785.3333333,-828.0
64,-11.33333333,-11.33333333,-12.0,-13.0,-11.33333333,-6.333333333,-1.333333333,4.666666667,18.33333333,37.66666667,45.0,21.33333333,-22.33333333,-34.66666667,11.66666667,-2.666666667,-407.6666667,-1623.0,-3880.666667,-6959.333333,-10194.33333,-12789.0,-14231.0,-14517.0,-14025.0,-13175.0,-12175.33333,-11011.0,-9597.0,-7935.666667,-6153.666667,-4423.0,-2872.666667,-1548.333333,-420.0,579.6666667,1511.666667,2406.666667,3260.666667,4057.333333,4779.0,5401.333333,5880.666667,6180.666667,6302.666667,6318.666667,6340.0,6448.333333,6648.0,6858.0,6968.0,6897.666667,6661.333333,6347.333333,6067.0,5877.666667,5757.666667,5640.333333,5467.666667,5224.0,4932.666667,4630.666667,4358.0,4140.666667,3979.666667,3844.0,3685.333333,3467.0,3208.666667,2976.666667,2846.666667,2843.666667,2927.666667,3027.666667,3098.0,3138.333333,3169.0,3198.666667,3215.0,3203.333333,3162.0,3093.333333,3002.333333,2883.0,2731.333333,2551.333333,2350.666667,2140.333333,1926.333333,1711.0,1489.666667,1260.666667,1027.666667,792.6666667,559.6666667,331.0,110.6666667,-99.33333333,-292.6666667,-472.0,-636.6666667,-790.6666667,-939.6666667,-1086.666667,-1230.0,-1364.666667,-1484.333333,-1585.333333,-1669.333333,-1744.666667,-1813.333333,-1872.0,-1918.666667,-1955.333333,-1984.333333,-2011.666667,-2033.0,-2043.333333,-2041.666667,-2034.333333,-2028.0,-2023.333333,-2013.666667,-1989.666667,-1950.333333,-1906.666667,-1866.0,-1830.333333,-1795.666667,-1755.333333,-1706.333333,-1651.0,-1593.0,-1537.333333,-1486.0,-1442.0,-1403.333333,-1364.666667,-1320.666667,-1270.666667,-1215.666667,-1161.0,-1108.666667,-1058.333333,-1014.333333,-976.0,-944.0,-910.6666667,-873.0,-826.6666667,-773.6666667
64,34.16666667,23.16666667,12.5,6.5,6.166666667,8.166666667,11.16666667,17.16666667,33.83333333,58.16666667,63.5,20.83333333,-42.83333333,-41.16666667,66.16666667,90.83333333,-428.1666667,-1979.5,-4675.166667,-8027.833333,-11186.83333,-13429.5,-14529.5,-14723.5,-14385.5,-13753.5,-12855.83333,-11630.5,-10046.5,-8171.166667,-6165.166667,-4215.5,-2476.166667,-1008.833333,213.5,1266.166667,2229.166667,3153.166667,4041.166667,4849.833333,5515.5,5993.833333,6303.166667,6522.166667,6731.166667,6956.166667,7152.5,7254.833333,7249.5,7188.5,7133.5,7090.166667,7000.833333,6804.833333,6515.5,6203.166667,5932.166667,5693.833333,5430.166667,5107.5,4755.166667,4439.166667,4193.5,4003.166667,3838.166667,3686.5,3554.833333,3438.5,3312.166667,3160.166667,2995.166667,2853.166667,2767.166667,2742.166667,2761.5,2801.833333,2840.5,2859.166667,2848.5,2812.833333,2759.5,2690.833333,2605.833333,2495.5,2352.833333,2179.833333,1985.166667,1780.833333,1575.833333,1374.5,1170.166667,960.1666667,740.1666667,514.1666667,286.1666667,65.5,-138.8333333,-322.8333333,-486.1666667,-637.5,-784.1666667,-926.1666667,-1062.166667,-1187.166667,-1300.5,-1402.166667,-1493.833333,-1574.833333,-1644.833333,-1708.166667,-1764.833333,-1815.5,-1857.166667,-1883.833333,-1895.833333,-1897.166667,-1895.5,-1892.833333,-1889.166667,-1883.833333,-1878.5,-1877.833333,-1880.166667,-1879.166667,-1864.833333,-1835.166667,-1792.5,-1744.833333,-1699.166667,-1658.833333,-1619.833333,-1580.5,-1534.5,-1484.833333,-1435.5,-1389.5,-1346.833333,-1300.166667,-1251.166667,-1200.166667,-1149.166667,-1100.5,-1050.166667,-997.8333333,-947.8333333,-904.5,-870.5,-842.1666667,-811.5,-776.1666667,-734.1666667
64,-0.666666667,1.333333333,1.666666667,2.666666667,3.333333333,5.333333333,11.33333333,26.33333333,36.0,15.33333333,-31.33333333,-47.0,21.33333333,86.0,-151.6666667,-1074.0,-2873.0,-5360.333333,-8062.0,-10499.66667,-12407.66667,-13710.33333,-14379.33333,-14342.33333,-13549.33333,-12095.33333,-10231.66667,-8271.333333,-6453.333333,-4877.0,-3518.0,-2289.333333,-1107.0,66.33333333,1211.666667,2266.333333,3167.333333,3895.333333,4469.333333,4930.0,5311.666667,5633.0,5907.333333,6147.333333,6363.333333,6555.333333,6710.666667,6814.0,6857.666667,6848.666667,6795.666667,6701.333333,6556.0,6352.0,6107.666667,5863.333333,5656.333333,5484.0,5305.333333,5075.666667,4785.333333,4460.333333,4141.666667,3857.333333,3607.333333,3379.666667,3157.0,2933.666667,2724.333333,2559.333333,2469.333333,2462.333333,2520.333333,2614.333333,2709.666667,2786.0,2827.666667,2831.333333,2800.666667,2745.0,2667.666667,2566.0,2439.0,2281.666667,2096.0,1889.0,1669.333333,1445.0,1221.0,997.6666667,775.3333333,561.3333333,360.3333333,171.3333333,-12.66666667,-195.3333333,-373.6666667,-537.6666667,-679.0,-803.3333333,-917.0,-1030.0,-1144.0,-1257.0,-1362.333333,-1456.0,-1534.666667,-1598.666667,-1651.666667,-1699.0,-1744.666667,-1787.333333,-1820.0,-1840.666667,-1849.666667,-1852.0,-1852.333333,-1851.666667,-1847.0,-1839.666667,-1831.333333,-1822.666667,-1809.0,-1787.0,-1756.666667,-1722.0,-1686.333333,-1648.666667,-1606.0,-1559.666667,-1512.666667,-1467.333333,-1421.333333,-1375.666667,-1330.333333,-1288.333333,-1252.666667,-1220.0,-1187.0,-1150.0,-1108.0,-1061.333333,-1016.0,-973.6666667,-936.6666667,-903.3333333,-874.3333333,-847.0,-820.3333333,-793.0,-762.0
64,48.0,41.0,36.33333333,36.33333333,39.0,41.0,40.0,44.0,51.66666667,49.0,14.33333333,-32.33333333,-24.0,68.66666667,102.0,-276.3333333,-1423.333333,-3367.666667,-5653.333333,-7550.0,-8523.0,-8529.666667,-7946.666667,-7211.666667,-6548.666667,-5971.666667,-5428.0,-4879.666667,-4264.666667,-3488.333333,-2511.333333,-1427.666667,-422.3333333,380.0,988.3333333,1482.0,1919.0,2308.0,2648.0,2945.666667,3212.333333,3439.666667,3601.0,3683.0,3709.0,3735.0,3801.333333,3900.666667,3986.333333,4025.333333,4019.333333,3979.0,3903.666667,3796.666667,3693.333333,3642.0,3632.0,3563.666667,3332.0,2952.333333,2574.0,2358.0,2346.333333,2438.0,2490.0,2426.333333,2271.666667,2092.333333,1938.0,1824.0,1747.0,1696.0,1663.0,1651.0,1677.333333,1762.666667,1903.333333,2055.0,2154.333333,2159.666667,2074.333333,1927.666667,1746.666667,1538.333333,1299.666667,1040.666667,783.0,550.6666667,352.6666667,178.3333333,17.0,-131.0,-254.0,-350.0,-434.0,-525.6666667,-635.0,-750.0,-852.3333333,-931.6666667,-990.3333333,-1038.333333,-1085.333333,-1138.333333,-1200.666667,-1271.333333,-1340.0,-1395.0,-1429.0,-1448.333333,-1461.0,-1472.666667,-1479.333333,-1476.0,-1463.0,-1443.333333,-1418.666667,-1385.0,-1340.333333,-1286.0,-1229.666667,-1175.0,-1125.333333,-1084.333333,-1048.0,-1018.333333,-985.6666667,-948.0,-905.3333333,-864.0,-825.0,-787.6666667,-745.6666667,-704.0,-665.6666667,-629.6666667,-591.0,-539.3333333,-479.3333333,-421.3333333,-373.3333333,-332.6666667,-297.3333333,-267.0,-243.0,-223.6666667,-200.6666667,-167.3333333,-127.6666667,-92.33333333,-65.33333333
64,11.5,15.5,19.83333333,22.83333333,22.5,18.5,12.5,13.5,28.16666667,37.5,2.833333333,-76.83333333,-113.5,-3.833333333,170.5,8.166666667,-1007.833333,-3039.166667,-5557.833333,-7586.5,-8377.5,-7921.166667,-6854.166667,-5891.166667,-5345.166667,-5075.166667,-4770.5,-4219.166667,-3376.166667,-2313.833333,-1180.833333,-175.1666667,538.1666667,931.5,1147.833333,1407.5,1848.5,2437.5,3008.5,3393.166667,3534.833333,3482.166667,3335.5,3202.5,3161.5,3247.5,3425.833333,3594.166667,3649.833333,3554.833333,3350.833333,3095.5,2833.166667,2597.166667,2434.833333,2375.5,2386.5,2383.166667,2295.5,2130.833333,1955.5,1846.5,1826.833333,1846.5,1802.5,1616.833333,1319.166667,1045.833333,935.5,1023.5,1230.5,1459.5,1668.5,1860.5,2014.833333,2088.166667,2052.833333,1942.5,1823.833333,1739.166667,1679.833333,1597.166667,1458.166667,1267.833333,1056.166667,855.1666667,680.5,533.1666667,404.1666667,289.8333333,181.5,73.5,-37.5,-149.5,-259.5,-364.1666667,-464.5,-560.5,-648.8333333,-727.1666667,-789.8333333,-838.8333333,-878.8333333,-919.8333333,-969.1666667,-1027.833333,-1085.5,-1129.5,-1150.5,-1152.833333,-1146.5,-1140.166667,-1135.833333,-1128.5,-1113.5,-1096.833333,-1080.166667,-1065.5,-1046.833333,-1022.5,-992.1666667,-963.5,-940.8333333,-923.8333333,-906.5,-886.8333333,-861.1666667,-830.5,-796.8333333,-763.5,-734.5,-711.1666667,-687.1666667,-658.5,-625.1666667,-587.1666667,-549.5,-509.8333333,-473.8333333,-442.8333333,-416.8333333,-392.1666667,-364.8333333,-333.5,-301.5,-276.1666667,-259.1666667,-247.8333333,-237.1666667,-223.8333333,-207.8333333
64,24.0,20.0,15.33333333,12.33333333,10.0,8.0,6.0,14.0,34.66666667,43.0,1.333333333,-69.33333333,-63.0,85.66666667,193.0,-183.3333333,-1429.333333,-3446.666667,-5587.333333,-7102.0,-7681.0,-7538.666667,-7054.666667,-6422.666667,-5636.666667,-4710.666667,-3786.0,-3019.666667,-2415.666667,-1825.333333,-1085.333333,-156.6666667,843.6666667,1712.0,2292.333333,2577.0,2694.0,2797.0,2962.0,3167.666667,3353.333333,3461.666667,3450.0,3320.0,3121.0,2937.0,2812.333333,2741.666667,2717.333333,2775.333333,2943.333333,3154.0,3254.666667,3114.666667,2745.333333,2291.0,1913.0,1690.666667,1604.0,1586.333333,1567.0,1487.0,1326.333333,1123.0,964.0,926.3333333,1012.666667,1138.333333,1187.0,1110.0,956.0,833.0,837.0,1002.0,1281.333333,1576.666667,1779.333333,1829.0,1733.333333,1559.666667,1388.333333,1258.666667,1162.666667,1065.333333,941.6666667,791.6666667,631.0,475.6666667,332.6666667,200.3333333,75.0,-45.0,-160.0,-270.0,-372.0,-457.6666667,-529.0,-596.0,-668.3333333,-744.6666667,-815.3333333,-869.3333333,-905.3333333,-932.3333333,-956.6666667,-980.3333333,-1000.0,-1012.0,-1016.0,-1012.333333,-1005.0,-992.6666667,-977.3333333,-960.0,-941.0,-922.3333333,-903.6666667,-882.0,-860.3333333,-838.0,-817.6666667,-799.0,-783.3333333,-770.3333333,-760.0,-747.3333333,-727.6666667,-698.0,-660.3333333,-624.0,-592.0,-569.6666667,-550.6666667,-533.0,-512.6666667,-490.6666667,-468.0,-443.3333333,-418.3333333,-393.3333333,-369.3333333,-344.6666667,-318.3333333,-294.0,-276.0,-265.6666667,-259.6666667,-249.3333333,-232.6666667,-212.3333333,-194.3333333
64,6.0,16.0,22.33333333,22.33333333,18.0,14.0,13.0,14.0,12.66666667,3.0,-7.666666667,-3.333333333,22.0,31.66666667,-51.0,-295.3333333,-710.3333333,-1239.666667,-1802.333333,-2335.0,-2795.0,-3137.666667,-3338.666667,-3410.666667,-3407.666667,-3373.666667,-3320.0,-3229.666667,-3093.666667,-2922.333333,-2725.333333,-2494.666667,-2223.333333,-1925.0,-1628.666667,-1361.0,-1126.0,-912.0,-706.0,-497.3333333,-285.6666667,-72.33333333,133.0,324.0,494.0,644.0,775.3333333,888.6666667,989.3333333,1081.333333,1172.333333,1262.0,1346.666667,1412.666667,1455.333333,1480.0,1503.0,1539.666667,1589.0,1636.333333,1665.0,1664.0,1637.333333,1599.0,1560.0,1532.333333,1517.666667,1512.333333,1509.0,1505.0,1500.0,1498.0,1500.0,1507.0,1514.333333,1522.666667,1530.333333,1537.0,1540.333333,1539.666667,1532.333333,1522.666667,1511.666667,1499.333333,1480.666667,1450.666667,1407.0,1356.666667,1303.666667,1255.333333,1209.0,1163.0,1114.0,1060.0,1002.0,942.3333333,882.0,823.0,765.6666667,711.3333333,661.6666667,613.6666667,563.6666667,508.6666667,451.3333333,397.6666667,356.0,325.0,299.0,267.6666667,229.0,186.3333333,143.6666667,102.0,62.0,23.66666667,-7.666666667,-31.0,-49.33333333,-69.0,-97.66666667,-132.0,-167.3333333,-199.3333333,-225.0,-246.3333333,-262.6666667,-272.0,-273.3333333,-270.0,-265.0,-261.6666667,-259.6666667,-258.0,-259.6666667,-263.6666667,-271.0,-277.3333333,-283.3333333,-287.3333333,-289.3333333,-285.6666667,-274.3333333,-255.0,-236.0,-228.6666667,-238.6666667,-259.3333333,-277.6666667,-284.3333333,-277.3333333
64,27.0,33.0,35.33333333,33.33333333,30.0,24.0,19.0,17.0,18.66666667,17.0,3.333333333,-18.33333333,-27.0,-7.333333333,16.0,-45.33333333,-298.3333333,-790.6666667,-1455.333333,-2146.0,-2724.0,-3122.666667,-3350.666667,-3443.666667,-3431.666667,-3333.666667,-3171.0,-2971.666667,-2758.666667,-2543.333333,-2324.333333,-2096.666667,-1852.333333,-1595.0,-1339.666667,-1109.0,-918.0,-760.0,-612.0,-457.3333333,-292.6666667,-126.3333333,33.0,189.0,346.0,501.0,643.3333333,760.6666667,859.3333333,954.3333333,1062.333333,1177.0,1278.666667,1346.666667,1374.333333,1373.0,1364.0,1367.666667,1385.0,1409.333333,1431.0,1445.0,1450.333333,1447.0,1428.0,1393.333333,1352.666667,1324.333333,1321.0,1341.0,1365.0,1374.0,1363.0,1344.0,1329.333333,1328.666667,1338.333333,1350.0,1357.333333,1356.666667,1347.333333,1327.666667,1301.666667,1273.333333,1245.666667,1221.666667,1200.0,1173.666667,1139.666667,1097.333333,1050.0,1005.0,963.0,923.0,878.0,825.3333333,769.0,713.0,659.6666667,608.3333333,558.6666667,510.6666667,465.6666667,420.6666667,377.3333333,333.6666667,290.0,252.0,222.0,198.6666667,180.0,160.3333333,135.6666667,106.0,72.0,37.66666667,6.333333333,-20.0,-44.33333333,-70.0,-101.6666667,-135.0,-164.3333333,-188.3333333,-203.0,-213.3333333,-217.6666667,-218.0,-217.3333333,-221.0,-232.0,-250.6666667,-268.6666667,-282.0,-286.6666667,-280.6666667,-269.0,-257.3333333,-253.3333333,-259.3333333,-272.3333333,-284.6666667,-294.3333333,-298.0,-298.0,-295.6666667,-293.6666667,-292.3333333,-292.6666667,-291.3333333,-285.3333333
64,-2.833333333,6.166666667,9.5,7.5,5.166666667,4.166666667,4.166666667,5.166666667,3.833333333,-3.833333333,-18.5,-28.16666667,-16.83333333,6.833333333,-12.83333333,-166.1666667,-520.1666667,-1061.5,-1684.166667,-2248.833333,-2662.833333,-2911.5,-3042.5,-3102.5,-3109.5,-3057.5,-2948.833333,-2802.5,-2639.5,-2466.166667,-2275.166667,-2056.5,-1819.166667,-1578.833333,-1354.5,-1150.833333,-965.8333333,-788.8333333,-608.8333333,-419.1666667,-217.5,-15.16666667,172.1666667,337.1666667,474.1666667,592.1666667,700.5,803.8333333,904.5,997.5,1082.5,1158.166667,1222.833333,1275.833333,1312.5,1337.166667,1356.166667,1377.833333,1405.166667,1431.5,1450.166667,1456.166667,1449.5,1433.166667,1411.166667,1386.5,1361.833333,1338.5,1323.166667,1317.166667,1320.166667,1324.166667,1324.166667,1318.166667,1308.5,1301.833333,1300.5,1302.166667,1299.5,1290.833333,1276.5,1259.833333,1245.833333,1229.5,1203.833333,1168.833333,1125.166667,1080.833333,1040.833333,1003.5,964.1666667,923.1666667,880.1666667,839.1666667,800.1666667,760.5,716.1666667,665.1666667,611.8333333,560.5,513.8333333,467.8333333,419.8333333,368.8333333,322.5,283.8333333,252.1666667,220.1666667,181.1666667,135.8333333,87.16666667,45.5,14.83333333,-4.833333333,-20.83333333,-40.16666667,-66.5,-93.83333333,-112.1666667,-118.8333333,-120.5,-125.8333333,-140.1666667,-161.1666667,-180.8333333,-197.1666667,-206.5,-210.8333333,-214.1666667,-217.8333333,-219.8333333,-221.5,-219.5,-215.8333333,-212.5,-209.5,-207.8333333,-207.1666667,-209.1666667,-216.1666667,-228.1666667,-241.5,-250.1666667,-250.8333333,-244.8333333,-239.5,-243.5,-256.1666667,-276.5,-293.1666667,-296.1666667
64,-8.666666667,27.33333333,50.66666667,47.66666667,22.33333333,-4.666666667,1.333333333,43.33333333,59.0,-13.66666667,-112.3333333,-50.0,205.3333333,212.0,-829.6666667,-3441.0,-7212.0,-10874.33333,-13164.0,-13659.66667,-12859.66667,-11568.33333,-10274.33333,-9016.333333,-7665.333333,-6213.333333,-4826.666667,-3705.333333,-2930.333333,-2403.0,-1909.0,-1259.333333,-422.0,475.3333333,1257.666667,1854.333333,2342.333333,2858.333333,3461.333333,4074.0,4535.666667,4726.0,4646.333333,4431.333333,4263.333333,4279.333333,4476.666667,4723.0,4848.666667,4787.666667,4626.666667,4517.333333,4546.0,4662.0,4748.666667,4728.333333,4614.333333,4477.0,4361.333333,4261.666667,4139.333333,3968.333333,3753.666667,3516.333333,3262.333333,2980.666667,2672.0,2364.666667,2102.333333,1917.333333,1822.333333,1832.333333,1977.333333,2259.333333,2612.666667,2916.0,3063.666667,3037.333333,2911.666667,2788.0,2728.666667,2730.0,2753.0,2754.666667,2703.0,2568.0,2329.333333,2007.0,1672.0,1415.666667,1292.333333,1281.333333,1302.333333,1269.333333,1121.333333,853.6666667,519.3333333,208.3333333,-1.0,-89.33333333,-108.0,-139.0,-236.0,-399.0,-580.3333333,-729.0,-819.6666667,-865.6666667,-901.6666667,-959.0,-1040.666667,-1129.333333,-1194.0,-1217.666667,-1205.666667,-1177.0,-1153.333333,-1150.666667,-1187.0,-1277.666667,-1414.333333,-1553.666667,-1633.0,-1621.0,-1538.666667,-1445.0,-1389.333333,-1386.666667,-1422.0,-1467.666667,-1491.666667,-1471.333333,-1400.333333,-1304.666667,-1221.333333,-1176.333333,-1175.666667,-1207.0,-1257.0,-1306.0,-1331.0,-1311.333333,-1250.0,-1179.666667,-1132.666667,-1125.333333,-1143.333333,-1163.0,-1161.333333,-1127.0,-1064.0
64,43.5,6.5,-48.16666667,-88.16666667,-96.5,-79.5,-47.5,3.5,74.16666667,104.5,9.833333333,-160.8333333,-162.5,167.1666667,445.5,-290.8333333,-2872.833333,-7040.166667,-11279.83333,-13850.5,-14066.5,-12609.16667,-10716.16667,-9175.166667,-8052.166667,-7083.166667,-6122.5,-5207.166667,-4385.166667,-3629.833333,-2889.833333,-2127.166667,-1315.833333,-448.5,433.8333333,1247.5,1908.5,2402.5,2805.5,3225.166667,3709.833333,4195.166667,4557.5,4726.5,4733.5,4681.5,4652.833333,4668.166667,4712.833333,4771.833333,4826.833333,4840.5,4775.166667,4615.166667,4379.833333,4111.5,3873.5,3727.166667,3701.5,3757.833333,3812.5,3796.5,3698.833333,3551.5,3379.5,3194.833333,3028.166667,2917.833333,2865.5,2805.5,2644.5,2351.5,2023.5,1844.5,1950.833333,2316.166667,2748.833333,3018.5,3021.833333,2841.166667,2651.833333,2577.166667,2629.166667,2741.833333,2852.166667,2911.166667,2879.5,2733.166667,2499.166667,2256.833333,2066.5,1908.5,1697.5,1391.5,1047.5,777.8333333,638.5,589.5,547.1666667,460.8333333,328.1666667,167.1666667,-5.833333333,-169.8333333,-301.1666667,-390.8333333,-457.5,-531.5,-635.5,-768.8333333,-914.5,-1049.166667,-1149.833333,-1204.5,-1228.5,-1249.833333,-1291.166667,-1351.5,-1417.833333,-1477.5,-1527.166667,-1567.5,-1592.833333,-1600.833333,-1589.5,-1573.833333,-1568.166667,-1579.5,-1597.833333,-1606.5,-1594.5,-1563.166667,-1520.166667,-1477.5,-1449.166667,-1441.166667,-1448.5,-1453.833333,-1445.833333,-1417.833333,-1378.833333,-1344.166667,-1327.833333,-1337.5,-1366.5,-1393.166667,-1389.166667,-1338.833333,-1254.166667,-1170.833333,-1123.833333
64,-8.666666667,1.333333333,3.666666667,3.666666667,4.333333333,7.333333333,13.33333333,15.33333333,-18.0,-102.6666667,-157.3333333,-36.0,232.3333333,190.0,-914.6666667,-3532.0,-7216.0,-10714.33333,-12795.0,-13059.66667,-12056.66667,-10667.33333,-9443.333333,-8426.333333,-7424.333333,-6324.333333,-5163.666667,-4036.333333,-3008.333333,-2112.0,-1363.0,-738.3333333,-171.0,417.3333333,1047.666667,1677.333333,2244.333333,2722.333333,3115.333333,3439.0,3706.666667,3944.0,4178.333333,4422.333333,4652.333333,4841.333333,4971.666667,5048.0,5078.666667,5075.666667,5052.666667,5008.333333,4926.0,4780.0,4563.666667,4303.333333,4035.333333,3797.0,3624.333333,3543.666667,3537.333333,3513.333333,3366.666667,3061.333333,2676.333333,2349.666667,2186.0,2195.666667,2314.333333,2443.333333,2490.333333,2417.333333,2264.333333,2127.333333,2089.666667,2182.0,2373.666667,2604.333333,2807.666667,2933.0,2957.666667,2893.0,2777.0,2647.666667,2518.0,2390.0,2265.333333,2155.0,2053.0,1930.666667,1748.333333,1498.333333,1225.333333,998.3333333,858.3333333,788.6666667,727.3333333,608.3333333,399.0,116.6666667,-171.0,-399.0,-538.0,-611.0,-669.3333333,-756.0,-885.6666667,-1040.666667,-1184.666667,-1285.0,-1323.666667,-1314.333333,-1292.0,-1289.666667,-1323.666667,-1392.0,-1480.333333,-1561.666667,-1605.0,-1591.666667,-1531.333333,-1458.666667,-1411.0,-1411.0,-1457.666667,-1534.0,-1601.333333,-1621.666667,-1573.0,-1469.666667,-1347.666667,-1252.333333,-1207.333333,-1221.666667,-1273.333333,-1319.333333,-1312.666667,-1233.0,-1109.0,-991.0,-922.0,-912.3333333,-937.0,-962.6666667,-955.6666667,-905.3333333,-821.3333333,-729.0,-656.3333333,-620.0,-619.0
