ID,t0,t1,t10,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t11,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t12,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t13,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t14,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t15,t150,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t4,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t5,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t6,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t7,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t8,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t9,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
55,9.5,7.166666667,6.166666667,-338.1666667,-355.8333333,-369.5,-377.8333333,-384.8333333,-391.1666667,-394.5,-393.1666667,-387.5,-378.8333333,-9.166666667,-369.1666667,-364.1666667,-360.8333333,-358.5,-354.1666667,-345.1666667,-336.1666667,-329.5,-327.1666667,-323.5,-0.166666667,-319.5,-313.1666667,-305.1666667,-294.5,-284.8333333,-277.8333333,-275.1666667,-276.8333333,-275.8333333,-269.1666667,46.5,-254.8333333,-238.5,-223.1666667,-214.5,-210.8333333,-208.5,-204.1666667,-199.1666667,-190.8333333,-180.8333333,73.83333333,-165.1666667,-144.8333333,-126.1666667,-110.5,-100.5,-89.83333333,-78.5,-69.5,-66.16666667,-65.5,-64.16666667,-64.16666667,-502.8333333,-1223.5,-2002.5,-2552.166667,7.166666667,-2722.833333,-2596.5,-2368.166667,-2173.166667,-2018.166667,-1854.833333,-1663.166667,-1447.5,-1183.5,-832.8333333,12.16666667,-404.1666667,7.166666667,280.1666667,371.5,359.8333333,378.5,505.5,719.5,933.5,1081.833333,18.83333333,1155.833333,1199.833333,1249.5,1304.5,1332.5,1308.166667,1235.833333,1146.833333,1074.166667,1027.833333,25.83333333,989.1666667,949.1666667,924.8333333,944.8333333,1006.833333,1057.833333,1029.166667,904.5,733.5,590.8333333,28.16666667,516.8333333,498.5,507.1666667,520.5,532.1666667,542.1666667,545.8333333,536.8333333,517.8333333,496.5,27.5,496.1666667,541.5,638.5,756.8333333,842.5,854.1666667,793.1666667,702.1666667,631.8333333,603.1666667,25.16666667,599.8333333,587.1666667,543.8333333,472.5,389.1666667,308.8333333,230.8333333,158.1666667,94.16666667,42.5,19.5,5.166666667,-26.83333333,-62.83333333,-104.5,-150.8333333,-196.5,-236.5,-268.8333333,-295.1666667,-317.8333333
55,-3.5,-7.833333333,1.166666667,-218.1666667,-224.8333333,-230.5,-241.8333333,-261.8333333,-289.1666667,-316.5,-338.1666667,-346.5,-340.8333333,-12.16666667,-326.1666667,-314.1666667,-312.8333333,-324.5,-342.1666667,-355.1666667,-358.1666667,-349.5,-335.1666667,-322.5,11.83333333,-318.5,-326.1666667,-337.1666667,-339.5,-325.8333333,-297.8333333,-271.1666667,-256.8333333,-255.8333333,-259.1666667,66.5,-255.8333333,-246.5,-236.1666667,-229.5,-224.8333333,-217.5,-208.1666667,-198.1666667,-187.8333333,-177.8333333,49.83333333,-169.1666667,-162.8333333,-162.1666667,-160.5,-153.5,-136.8333333,-112.5,-90.5,-75.16666667,-70.5,-189.1666667,-71.16666667,-711.8333333,-1396.5,-2008.5,-2390.166667,-11.83333333,-2573.833333,-2701.5,-2843.166667,-2930.166667,-2846.166667,-2549.833333,-2106.166667,-1617.5,-1157.5,-758.8333333,-13.83333333,-431.1666667,-168.8333333,37.16666667,191.5,300.8333333,392.5,518.5,722.5,991.5,1253.833333,-13.16666667,1427.833333,1484.833333,1459.5,1418.5,1408.5,1439.166667,1493.833333,1546.833333,1578.166667,1582.833333,-10.16666667,1560.166667,1516.166667,1453.833333,1387.833333,1330.833333,1282.833333,1229.166667,1152.5,1060.5,979.8333333,-4.833333333,929.8333333,899.5,861.1666667,809.5,769.1666667,770.1666667,808.8333333,838.8333333,811.8333333,710.5,5.5,566.1666667,426.5,326.5,269.8333333,235.5,206.1666667,182.1666667,172.1666667,178.8333333,192.1666667,17.16666667,199.8333333,202.1666667,208.8333333,224.5,239.1666667,236.8333333,207.8333333,159.1666667,102.1666667,51.5,17.5,16.16666667,1.166666667,0.166666667,-1.5,-16.83333333,-48.5,-91.5,-136.8333333,-175.1666667,-202.8333333
55,-2.0,-12.33333333,0.666666667,-143.6666667,-177.3333333,-200.0,-212.3333333,-218.3333333,-222.6666667,-234.0,-254.6666667,-278.0,-296.3333333,2.333333333,-300.6666667,-290.6666667,-277.3333333,-270.0,-274.6666667,-287.6666667,-301.6666667,-311.0,-314.6666667,-310.0,23.33333333,-303.0,-295.6666667,-291.6666667,-293.0,-294.3333333,-296.3333333,-297.6666667,-297.3333333,-293.3333333,-281.6666667,45.0,-264.3333333,-246.0,-232.6666667,-230.0,-234.3333333,-242.0,-241.6666667,-231.6666667,-212.3333333,-194.3333333,2.333333333,-182.6666667,-180.3333333,-181.6666667,-180.0,-171.0,-155.3333333,-135.0,-115.0,-100.6666667,-90.0,-191.6666667,-82.66666667,-572.3333333,-1100.0,-1686.0,-2246.666667,-18.33333333,-2703.333333,-2973.0,-2999.666667,-2795.666667,-2440.666667,-2026.333333,-1602.666667,-1188.0,-805.0,-488.3333333,-19.33333333,-251.6666667,-56.33333333,150.6666667,387.0,624.3333333,822.0,970.0,1089.0,1200.0,1286.333333,-19.66666667,1318.333333,1288.333333,1228.0,1181.0,1164.0,1165.666667,1166.333333,1153.333333,1121.666667,1074.333333,-21.66666667,1019.666667,980.6666667,972.3333333,980.3333333,968.3333333,907.3333333,806.6666667,704.0,638.0,617.3333333,-22.33333333,627.3333333,642.0,645.6666667,630.0,595.6666667,543.6666667,482.3333333,419.3333333,361.3333333,311.0,-17.0,267.6666667,233.0,211.0,205.3333333,215.0,234.6666667,263.6666667,302.6666667,352.3333333,400.6666667,-5.333333333,430.3333333,426.6666667,392.3333333,343.0,295.6666667,261.3333333,241.3333333,232.6666667,226.6666667,212.0,1.0,185.6666667,146.6666667,104.6666667,66.0,33.66666667,8.0,-16.0,-40.33333333,-70.66666667,-106.3333333
55,7.833333333,-1.5,24.5,-187.8333333,-221.5,-237.1666667,-240.5,-237.5,-236.8333333,-242.1666667,-255.8333333,-275.1666667,-295.5,10.16666667,-305.8333333,-303.8333333,-289.5,-271.1666667,-258.8333333,-256.8333333,-264.8333333,-275.1666667,-283.8333333,-286.1666667,-0.833333333,-284.1666667,-276.8333333,-265.8333333,-255.1666667,-248.5,-249.5,-256.8333333,-263.5,-260.5,-246.8333333,19.83333333,-227.5,-211.1666667,-204.8333333,-208.1666667,-212.5,-213.1666667,-205.8333333,-194.8333333,-184.5,-178.5,45.16666667,-172.8333333,-164.5,-153.8333333,-145.1666667,-142.1666667,-142.5,-137.1666667,-123.1666667,-104.8333333,-90.16666667,-40.83333333,-83.83333333,-397.5,-1092.166667,-2001.166667,-2842.833333,-4.5,-3343.5,-3391.166667,-3065.833333,-2547.833333,-2007.833333,-1544.5,-1185.833333,-912.1666667,-682.1666667,-463.5,-2.5,-244.8333333,-32.5,160.5,337.8333333,508.1666667,682.8333333,857.8333333,1015.833333,1131.833333,1196.166667,-0.833333333,1220.166667,1231.166667,1253.833333,1298.833333,1357.833333,1415.5,1450.166667,1445.166667,1391.5,1298.166667,-3.833333333,1191.5,1100.5,1043.166667,1017.166667,1007.166667,988.1666667,948.5,891.8333333,827.8333333,765.1666667,-7.5,701.1666667,630.8333333,557.5,486.8333333,424.5,368.5,316.1666667,269.1666667,234.1666667,210.8333333,-5.166666667,191.5,169.8333333,147.8333333,137.1666667,146.8333333,175.5,212.5,250.5,287.1666667,322.5,7.5,348.1666667,356.5,339.1666667,297.8333333,246.5,202.1666667,176.1666667,169.5,166.5,151.8333333,21.83333333,119.5,72.5,21.5,-23.16666667,-53.5,-66.16666667,-69.16666667,-77.5,-102.8333333,-144.5
55,25.0,21.66666667,-4.333333333,149.3333333,122.6666667,105.0,94.66666667,90.66666667,87.33333333,77.0,58.33333333,35.0,14.66666667,-4.666666667,3.333333333,0.333333333,0.666666667,-1.0,-8.666666667,-21.66666667,-38.66666667,-57.0,-71.66666667,-78.0,1.333333333,-80.0,-79.66666667,-81.66666667,-86.0,-93.33333333,-105.3333333,-119.6666667,-134.3333333,-143.3333333,-144.6666667,15.0,-140.3333333,-133.0,-129.6666667,-135.0,-145.3333333,-154.0,-152.6666667,-141.6666667,-125.3333333,-113.3333333,11.33333333,-106.6666667,-106.3333333,-112.6666667,-121.0,-129.0,-129.3333333,-119.0,-100.0,-79.66666667,-66.0,-51.66666667,-63.66666667,-211.3333333,-464.0,-759.0,-1025.666667,16.66666667,-1204.333333,-1270.0,-1240.666667,-1160.666667,-1081.666667,-1031.333333,-1008.666667,-984.0,-930.0,-834.3333333,13.66666667,-706.6666667,-565.3333333,-434.3333333,-324.0,-237.6666667,-170.0,-115.0,-67.0,-21.0,26.33333333,11.33333333,73.33333333,116.3333333,151.0,178.0,200.0,218.6666667,235.3333333,250.3333333,268.6666667,293.3333333,6.333333333,322.6666667,350.6666667,375.3333333,395.3333333,417.3333333,446.3333333,482.6666667,522.0,553.0,563.3333333,0.666666667,548.3333333,518.0,485.6666667,464.0,451.6666667,440.6666667,427.3333333,411.3333333,399.3333333,396.0,-5.0,402.6666667,417.0,433.0,447.3333333,457.0,458.6666667,455.6666667,453.6666667,456.3333333,463.6666667,-5.333333333,471.3333333,472.6666667,463.3333333,445.0,425.6666667,411.3333333,405.3333333,403.6666667,398.6666667,383.0,-5.0,356.6666667,324.6666667,291.6666667,267.0,249.6666667,241.0,233.0,221.6666667,202.3333333,176.6666667
55,18.83333333,11.5,8.5,80.16666667,57.5,39.83333333,25.5,10.5,0.166666667,-6.166666667,-8.833333333,-10.16666667,-12.5,0.166666667,-17.83333333,-23.83333333,-30.5,-35.16666667,-36.83333333,-38.83333333,-41.83333333,-51.16666667,-66.83333333,-86.16666667,-1.833333333,-107.1666667,-122.8333333,-125.8333333,-114.1666667,-96.5,-82.5,-83.83333333,-98.5,-119.5,-136.8333333,9.833333333,-144.5,-142.1666667,-131.8333333,-119.1666667,-107.5,-103.1666667,-105.8333333,-114.8333333,-123.5,-123.5,12.16666667,-111.8333333,-93.5,-78.83333333,-74.16666667,-82.16666667,-94.5,-102.1666667,-98.16666667,-83.83333333,-66.16666667,-54.83333333,-53.83333333,-244.5,-556.1666667,-910.1666667,-1199.833333,6.5,-1352.5,-1365.166667,-1282.833333,-1160.833333,-1038.833333,-936.5,-860.8333333,-810.1666667,-765.1666667,-702.5,4.5,-610.8333333,-499.5,-391.5,-308.1666667,-255.8333333,-224.1666667,-198.1666667,-162.1666667,-111.1666667,-42.83333333,5.166666667,32.16666667,105.1666667,168.8333333,223.8333333,274.8333333,326.5,379.1666667,426.1666667,461.5,486.1666667,5.166666667,503.5,518.5,536.1666667,552.1666667,566.1666667,575.1666667,578.5,580.8333333,581.8333333,581.1666667,3.5,576.1666667,566.8333333,552.5,535.8333333,517.5,502.5,496.1666667,495.1666667,493.1666667,478.8333333,3.833333333,451.5,419.8333333,395.8333333,386.1666667,384.8333333,384.5,381.5,376.5,371.1666667,366.5,7.5,362.1666667,358.5,352.1666667,343.8333333,331.5,317.1666667,303.1666667,291.5,280.5,268.8333333,11.83333333,255.5,241.5,225.5,207.8333333,189.5,174.8333333,162.8333333,148.5,130.1666667,105.5
55,17.66666667,17.33333333,22.33333333,121.0,107.3333333,94.66666667,82.33333333,67.33333333,50.0,33.66666667,22.0,16.66666667,15.33333333,13.0,13.0,5.0,-4.666666667,-14.33333333,-22.0,-30.0,-38.0,-44.33333333,-47.0,-46.33333333,1.0,-50.33333333,-62.0,-79.0,-92.33333333,-98.66666667,-94.66666667,-87.0,-83.66666667,-83.66666667,-89.0,1.666666667,-95.66666667,-104.3333333,-115.0,-126.3333333,-132.6666667,-130.3333333,-121.0,-108.0,-98.66666667,-98.66666667,18.0,-105.0,-114.6666667,-120.0,-116.3333333,-106.3333333,-94.66666667,-86.33333333,-84.33333333,-88.0,-92.33333333,10.0,-94.0,-89.66666667,-328.3333333,-675.3333333,-1028.0,13.33333333,-1270.666667,-1348.333333,-1297.0,-1195.0,-1099.0,-1016.666667,-928.0,-822.3333333,-713.3333333,-617.6666667,8.333333333,-544.0,-482.6666667,-424.6666667,-361.3333333,-291.0,-214.3333333,-136.3333333,-59.33333333,15.66666667,91.0,3.0,164.0,225.0,261.6666667,275.6666667,280.6666667,293.3333333,326.0,371.0,414.3333333,446.0,-2.0,457.3333333,452.3333333,437.0,423.0,420.0,424.0,428.3333333,424.6666667,410.6666667,392.0,-4.666666667,373.0,359.6666667,350.3333333,344.6666667,344.3333333,351.3333333,363.0,374.0,378.0,373.6666667,-2.333333333,368.3333333,372.6666667,384.6666667,398.0,403.6666667,398.3333333,388.3333333,381.3333333,383.0,390.3333333,7.333333333,394.0,392.3333333,384.0,375.6666667,372.3333333,370.0,364.0,349.3333333,326.3333333,301.6666667,18.66666667,283.3333333,272.3333333,262.3333333,249.6666667,228.3333333,204.6666667,181.6666667,162.3333333,148.0,135.3333333
57,-23.16666667,-14.16666667,22.16666667,-721.8333333,-836.1666667,-961.1666667,-1076.5,-1169.166667,-1239.166667,-1294.5,-1342.166667,-1382.166667,-1414.166667,-9.5,-1437.166667,-1448.5,-1447.5,-1439.166667,-1429.5,-1429.5,-1440.833333,-1457.5,-1469.5,-1464.833333,-40.83333333,-1440.833333,-1403.166667,-1358.833333,-1317.833333,-1287.166667,-1267.5,-1254.833333,-1237.166667,-1202.166667,-1147.833333,-31.16666667,-1083.833333,-1027.5,-989.8333333,-964.5,-942.5,-913.5,-878.8333333,-840.1666667,-796.5,-746.5,-14.83333333,-694.5,-645.1666667,-607.5,-582.1666667,-567.8333333,-558.5,-549.8333333,-532.8333333,-501.8333333,-456.8333333,-156.8333333,-405.5,-732.8333333,-1969.5,-3859.833333,-6084.833333,-2.833333333,-8141.5,-9582.5,-10218.5,-10141.83333,-9590.166667,-8782.166667,-7838.833333,-6807.166667,-5717.833333,-4606.5,7.833333333,-3500.5,-2405.166667,-1314.166667,-251.8333333,703.8333333,1447.5,1925.833333,2214.5,2485.833333,2885.5,13.83333333,3403.833333,3879.5,4145.833333,4175.5,4097.166667,4075.833333,4190.5,4413.166667,4660.833333,4851.166667,13.5,4910.166667,4792.5,4520.166667,4202.5,3977.5,3905.833333,3923.833333,3915.5,3818.5,3661.166667,10.5,3503.833333,3365.833333,3217.5,3033.5,2817.833333,2611.166667,2443.166667,2307.833333,2177.166667,2039.833333,11.83333333,1928.5,1897.833333,1975.5,2126.166667,2271.5,2352.833333,2362.5,2330.5,2282.5,2230.5,21.83333333,2173.833333,2116.833333,2054.833333,1976.5,1861.5,1697.166667,1488.833333,1257.166667,1036.833333,853.8333333,31.16666667,715.1666667,602.8333333,479.5,321.8333333,127.8333333,-78.83333333,-268.8333333,-420.1666667,-533.5,-625.5
57,12.83333333,13.83333333,23.16666667,-611.8333333,-684.1666667,-765.1666667,-869.5,-991.1666667,-1112.166667,-1202.5,-1246.166667,-1249.166667,-1236.166667,0.5,-1235.166667,-1257.5,-1295.5,-1334.166667,-1356.5,-1358.5,-1343.833333,-1321.5,-1301.5,-1287.833333,-20.83333333,-1285.833333,-1291.166667,-1294.833333,-1282.833333,-1252.166667,-1205.5,-1157.833333,-1118.166667,-1084.166667,-1054.833333,-2.166666667,-1025.833333,-996.5,-966.8333333,-928.5,-883.5,-834.5,-794.8333333,-770.1666667,-760.5,-756.5,40.16666667,-748.5,-727.1666667,-686.5,-632.1666667,-571.8333333,-518.5,-482.8333333,-467.8333333,-460.8333333,-447.8333333,-24.83333333,-415.5,-428.8333333,-1377.5,-2898.833333,-4776.833333,9.166666667,-6621.5,-8012.5,-8667.5,-8549.833333,-7861.166667,-6929.166667,-6046.833333,-5346.166667,-4777.833333,-4196.5,-0.166666667,-3484.5,-2611.166667,-1630.166667,-632.8333333,298.8333333,1089.5,1664.833333,1980.5,2077.833333,2097.5,-9.166666667,2196.833333,2433.5,2737.833333,3000.5,3173.166667,3290.833333,3415.5,3564.166667,3701.833333,3789.166667,-15.5,3811.166667,3791.5,3756.166667,3711.5,3627.5,3474.833333,3258.833333,3050.5,2938.5,2966.166667,-17.5,3097.833333,3236.833333,3277.5,3165.5,2926.833333,2651.166667,2442.166667,2347.833333,2336.166667,2325.833333,-11.16666667,2242.5,2068.833333,1857.5,1690.166667,1631.5,1684.833333,1798.5,1902.5,1949.5,1937.5,4.833333333,1889.833333,1840.833333,1809.833333,1787.5,1747.5,1659.166667,1506.833333,1299.166667,1071.833333,865.8333333,22.16666667,705.1666667,586.8333333,484.5,368.8333333,225.8333333,62.16666667,-107.8333333,-271.1666667,-412.5,-526.5
57,33.16666667,31.16666667,8.5,-599.5,-701.8333333,-772.8333333,-826.1666667,-880.8333333,-954.8333333,-1047.166667,-1144.833333,-1226.833333,-1277.833333,-29.16666667,-1298.833333,-1304.166667,-1310.166667,-1325.833333,-1349.166667,-1372.166667,-1384.5,-1380.166667,-1357.166667,-1325.5,-31.5,-1295.5,-1277.833333,-1269.5,-1263.5,-1251.833333,-1224.166667,-1181.5,-1126.833333,-1070.833333,-1025.5,28.16666667,-997.5,-983.1666667,-975.5,-966.1666667,-946.1666667,-909.1666667,-860.5,-807.8333333,-761.1666667,-726.1666667,45.5,-699.1666667,-675.8333333,-647.1666667,-608.8333333,-561.5,-511.1666667,-466.5,-432.5,-405.5,-379.5,-225.5,-350.1666667,-1019.5,-2360.166667,-3997.5,-5566.5,26.5,-6821.166667,-7712.166667,-8285.166667,-8548.5,-8456.833333,-7975.833333,-7144.5,-6063.833333,-4851.5,-3640.166667,23.16666667,-2560.166667,-1699.833333,-1041.833333,-468.5,158.1666667,873.8333333,1582.166667,2144.833333,2509.166667,2749.833333,20.16666667,2997.166667,3310.833333,3655.166667,3954.833333,4171.5,4309.166667,4380.833333,4387.5,4329.166667,4231.5,13.83333333,4112.5,3973.833333,3806.5,3620.833333,3456.833333,3354.166667,3321.166667,3327.833333,3329.833333,3290.5,8.833333333,3186.166667,3010.166667,2775.833333,2514.833333,2262.166667,2049.5,1885.5,1754.166667,1628.5,1494.166667,12.16666667,1375.833333,1329.166667,1389.833333,1533.5,1687.833333,1780.166667,1791.833333,1750.833333,1704.833333,1688.833333,25.16666667,1711.166667,1761.166667,1807.166667,1812.833333,1757.833333,1644.5,1493.166667,1330.5,1177.166667,1037.166667,30.5,900.5,753.1666667,584.8333333,405.1666667,232.1666667,76.5,-60.5,-193.8333333,-331.1666667,-471.1666667
57,12.33333333,20.33333333,45.66666667,548.6666667,503.3333333,460.3333333,408.0,344.3333333,281.3333333,233.0,204.3333333,185.3333333,166.3333333,29.0,132.3333333,82.0,19.0,-43.66666667,-89.0,-110.0,-107.3333333,-93.0,-84.0,-88.33333333,0.666666667,-108.3333333,-140.6666667,-181.3333333,-216.3333333,-238.6666667,-240.0,-229.3333333,-222.6666667,-233.6666667,-266.3333333,-9.666666667,-306.3333333,-341.0,-358.3333333,-356.0,-340.0,-319.0,-302.3333333,-300.6666667,-314.0,-338.0,18.66666667,-367.0,-390.6666667,-404.0,-405.6666667,-398.3333333,-390.0,-385.3333333,-384.3333333,-385.3333333,-386.3333333,37.66666667,-378.0,-93.33333333,-541.0,-1356.333333,-2377.333333,21.66666667,-3310.0,-3913.0,-4156.0,-4194.333333,-4203.666667,-4243.666667,-4256.333333,-4166.666667,-3949.333333,-3636.0,16.33333333,-3276.0,-2896.666667,-2506.666667,-2113.333333,-1737.666667,-1412.0,-1152.666667,-939.0,-726.6666667,-479.0,12.33333333,-199.6666667,75.0,313.3333333,508.0,674.6666667,829.3333333,976.0,1110.666667,1228.333333,1330.666667,11.0,1412.666667,1475.0,1522.666667,1565.0,1614.0,1680.333333,1764.333333,1853.0,1930.0,1974.666667,15.0,1979.333333,1947.333333,1886.0,1813.0,1746.333333,1705.666667,1708.666667,1754.333333,1818.666667,1864.333333,23.33333333,1867.0,1833.333333,1798.0,1790.666667,1816.0,1848.333333,1862.0,1846.0,1808.0,1766.0,34.33333333,1732.333333,1714.333333,1708.333333,1700.0,1674.0,1621.666667,1545.333333,1454.666667,1371.333333,1307.333333,44.66666667,1259.666667,1216.333333,1156.0,1070.333333,972.3333333,881.6666667,805.6666667,738.3333333,671.0,605.0
57,-11.33333333,-14.33333333,13.0,465.0,394.6666667,332.6666667,285.3333333,258.6666667,242.6666667,225.3333333,192.6666667,139.6666667,75.66666667,4.333333333,13.66666667,-30.66666667,-52.66666667,-56.33333333,-54.66666667,-63.66666667,-94.0,-140.6666667,-188.6666667,-221.0,13.0,-231.0,-223.3333333,-215.0,-218.0,-235.3333333,-259.6666667,-284.0,-309.3333333,-333.3333333,-354.0,49.66666667,-365.0,-362.6666667,-352.0,-343.6666667,-347.6666667,-363.6666667,-383.0,-390.3333333,-371.6666667,-332.6666667,65.0,-288.6666667,-259.3333333,-255.6666667,-270.3333333,-288.0,-294.6666667,-281.0,-254.0,-223.0,-202.0,-62.0,-191.6666667,-460.0,-1161.666667,-2054.0,-2917.0,-13.0,-3551.666667,-3868.666667,-3907.666667,-3779.0,-3593.333333,-3416.333333,-3270.0,-3153.333333,-3055.0,-2953.666667,-6.333333333,-2813.666667,-2607.333333,-2327.333333,-1999.0,-1655.333333,-1322.666667,-1009.333333,-713.6666667,-419.3333333,-112.6666667,1.666666667,207.6666667,510.3333333,750.6666667,902.3333333,981.0,1033.666667,1096.333333,1179.0,1264.666667,1345.0,7.333333333,1422.0,1501.333333,1579.0,1642.333333,1684.333333,1709.666667,1730.666667,1751.333333,1768.333333,1772.0,8.333333333,1764.666667,1757.666667,1761.333333,1772.333333,1768.666667,1735.0,1669.0,1584.666667,1504.0,1441.666667,9.666666667,1401.333333,1385.666667,1396.333333,1424.0,1456.333333,1476.666667,1480.333333,1476.333333,1476.333333,1483.333333,13.66666667,1489.666667,1483.666667,1457.666667,1412.333333,1356.333333,1301.0,1256.666667,1219.0,1181.666667,1132.666667,17.0,1068.0,994.6666667,915.3333333,839.6666667,773.6666667,722.0,681.0,641.6666667,594.3333333,534.3333333
57,26.16666667,32.16666667,20.5,501.5,417.1666667,347.1666667,304.8333333,283.1666667,263.1666667,225.8333333,165.1666667,93.16666667,29.16666667,5.833333333,-14.83333333,-37.16666667,-44.16666667,-43.83333333,-49.16666667,-69.16666667,-108.5,-157.1666667,-195.1666667,-207.5,10.5,-199.5,-190.8333333,-199.5,-225.5,-260.8333333,-292.1666667,-311.5,-316.8333333,-306.8333333,-288.5,32.16666667,-273.5,-277.1666667,-304.5,-347.1666667,-388.1666667,-406.1666667,-394.5,-358.8333333,-319.1666667,-297.1666667,11.5,-305.1666667,-335.8333333,-364.1666667,-368.8333333,-341.5,-297.1666667,-258.5,-241.5,-243.5,-251.5,-144.5,-248.1666667,-501.5,-1037.166667,-1652.5,-2239.5,32.5,-2752.166667,-3190.166667,-3557.166667,-3825.5,-3959.833333,-3947.833333,-3807.5,-3576.833333,-3293.5,-3004.166667,31.16666667,-2744.166667,-2522.833333,-2306.833333,-2055.5,-1749.833333,-1414.166667,-1091.833333,-815.1666667,-585.8333333,-382.1666667,32.16666667,-171.8333333,61.83333333,312.1666667,553.8333333,757.5,907.1666667,1007.833333,1079.5,1145.166667,1224.5,33.83333333,1318.5,1422.833333,1524.5,1612.833333,1683.833333,1735.166667,1762.166667,1768.833333,1765.833333,1768.5,35.83333333,1786.166667,1809.166667,1818.833333,1798.833333,1754.166667,1705.5,1676.5,1671.166667,1682.5,1696.166667,39.16666667,1704.833333,1705.166667,1693.833333,1672.5,1646.833333,1625.166667,1615.833333,1615.833333,1612.833333,1596.833333,42.16666667,1560.166667,1511.166667,1458.166667,1414.833333,1386.833333,1372.5,1360.166667,1332.5,1282.166667,1212.166667,36.5,1134.5,1058.166667,984.8333333,912.1666667,841.1666667,780.5,733.5,693.1666667,646.8333333,582.8333333
58,0.333333333,5.666666667,-0.666666667,369.6666667,328.3333333,285.3333333,242.6666667,205.6666667,180.6666667,168.0,160.0,144.6666667,111.6666667,-8.666666667,63.33333333,14.33333333,-19.33333333,-33.33333333,-32.66666667,-32.0,-40.0,-63.0,-94.33333333,-127.0,-9.0,-151.0,-161.0,-154.6666667,-142.3333333,-130.3333333,-132.6666667,-148.3333333,-171.0,-184.6666667,-182.3333333,0.0,-166.0,-149.6666667,-144.3333333,-152.6666667,-164.6666667,-174.0,-176.0,-173.3333333,-167.0,-158.0,4.0,-153.6666667,-157.6666667,-172.0,-190.3333333,-199.0,-190.6666667,-171.3333333,-156.3333333,-158.6666667,-181.0,-46.66666667,-209.6666667,-225.3333333,-586.6666667,-1123.666667,-1742.666667,4.333333333,-2300.666667,-2673.666667,-2813.666667,-2757.666667,-2579.333333,-2349.0,-2106.333333,-1879.333333,-1687.333333,-1536.0,-4.0,-1410.0,-1277.0,-1117.0,-937.0,-764.3333333,-620.0,-513.6666667,-433.3333333,-356.6666667,-263.0,-10.0,-137.3333333,15.66666667,175.0,310.0,400.0,442.6666667,465.6666667,503.6666667,573.3333333,668.3333333,-11.0,764.0,840.3333333,892.0,930.6666667,971.3333333,1025.0,1091.666667,1162.0,1220.333333,1252.0,-5.0,1253.666667,1235.666667,1206.333333,1174.333333,1141.666667,1113.0,1091.0,1073.666667,1054.666667,1027.0,2.666666667,989.6666667,952.0,924.6666667,913.0,911.6666667,912.3333333,907.6666667,898.0,890.0,890.3333333,7.0,898.3333333,907.3333333,905.0,884.6666667,842.6666667,792.0,749.3333333,723.0,709.3333333,696.3333333,4.666666667,671.3333333,633.3333333,586.0,541.3333333,508.6666667,487.6666667,474.3333333,459.0,436.6666667,406.3333333
58,2.166666667,3.5,-13.83333333,357.5,321.1666667,293.1666667,270.5,253.5,233.5,202.8333333,160.8333333,110.5,64.5,-17.83333333,34.16666667,20.16666667,15.5,8.5,-8.833333333,-37.16666667,-68.16666667,-93.16666667,-101.5,-100.1666667,-9.166666667,-97.16666667,-105.1666667,-128.8333333,-162.5,-195.5,-217.8333333,-225.5,-217.1666667,-197.8333333,-177.5,16.83333333,-165.1666667,-170.8333333,-189.5,-212.8333333,-222.8333333,-211.1666667,-186.1666667,-163.5,-156.1666667,-165.1666667,24.83333333,-181.8333333,-193.8333333,-195.1666667,-185.5,-170.1666667,-155.8333333,-148.5,-151.5,-163.8333333,-181.1666667,-60.83333333,-198.8333333,-295.5,-655.8333333,-1036.833333,-1333.833333,5.166666667,-1520.833333,-1651.833333,-1788.833333,-1940.833333,-2058.5,-2091.166667,-2023.5,-1885.5,-1720.5,-1570.166667,0.833333333,-1456.166667,-1378.166667,-1317.166667,-1245.166667,-1143.5,-1005.166667,-842.8333333,-670.5,-502.8333333,-348.1666667,-8.166666667,-212.5,-93.5,13.83333333,116.8333333,218.8333333,319.5,417.5,504.5,572.1666667,619.1666667,-18.16666667,649.8333333,677.1666667,713.8333333,766.5,829.1666667,889.8333333,932.5,956.8333333,968.1666667,977.8333333,-25.16666667,994.5,1016.5,1036.166667,1042.166667,1026.5,989.8333333,937.8333333,886.5,851.5,841.8333333,-24.5,854.5,875.8333333,892.5,896.8333333,891.5,885.1666667,885.5,890.8333333,897.8333333,903.1666667,-18.16666667,902.1666667,896.1666667,887.8333333,882.5,879.5,877.8333333,871.1666667,853.8333333,822.1666667,778.1666667,-11.5,725.1666667,677.1666667,642.8333333,624.1666667,613.5,597.5,564.1666667,513.8333333,455.5,402.1666667
