ID,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150
42,1.166666667,17.5,26.5,28.5,26.83333333,26.5,27.5,28.5,29.83333333,25.5,1.833333333,-33.83333333,-41.16666667,10.83333333,68.83333333,-5.833333333,-348.8333333,-965.1666667,-1724.166667,-2472.5,-3146.833333,-3744.833333,-4229.833333,-4507.5,-4514.166667,-4312.5,-4053.5,-3830.166667,-3584.833333,-3164.166667,-2486.166667,-1651.166667,-876.5,-307.5,92.5,482.1666667,965.1666667,1495.5,1941.5,2214.166667,2326.166667,2351.833333,2364.5,2408.166667,2510.833333,2665.833333,2815.166667,2875.833333,2822.166667,2717.166667,2647.833333,2626.166667,2578.5,2440.166667,2244.833333,2105.833333,2098.166667,2170.5,2195.833333,2075.166667,1814.166667,1500.166667,1237.833333,1090.833333,1063.5,1101.833333,1117.833333,1042.833333,880.8333333,702.5,582.8333333,535.5,518.5,500.8333333,498.5,552.1666667,661.5,782.5,855.1666667,852.1666667,785.5,690.5,592.8333333,500.5,415.1666667,328.1666667,240.5,153.1666667,66.16666667,-20.16666667,-109.1666667,-198.8333333,-282.8333333,-354.5,-408.5,-448.1666667,-479.1666667,-511.8333333,-553.8333333,-600.5,-642.8333333,-671.8333333,-686.5,-698.1666667,-717.5,-741.1666667,-761.5,-764.5,-752.8333333,-734.8333333,-725.8333333,-733.1666667,-749.8333333,-761.8333333,-759.5,-740.8333333,-715.5,-693.5,-680.1666667,-669.8333333,-658.5,-642.1666667,-618.8333333,-592.1666667,-564.1666667,-534.8333333,-500.5,-464.1666667,-430.1666667,-409.1666667,-405.5,-415.8333333,-422.5,-409.5,-375.1666667,-333.8333333,-301.8333333,-290.8333333,-289.5,-284.1666667,-268.8333333,-250.5,-236.8333333,-230.1666667,-221.8333333,-202.1666667,-173.1666667,-148.1666667,-136.5,-140.1666667,-147.1666667
42,-49.16666667,-36.83333333,-32.83333333,-37.83333333,-43.5,-40.83333333,-30.83333333,-25.83333333,-34.5,-56.83333333,-76.5,-80.16666667,-69.5,-61.5,-72.5,-85.16666667,-62.16666667,-15.5,-69.5,-428.8333333,-1227.166667,-2402.166667,-3732.166667,-5027.833333,-6245.5,-7407.833333,-8426.833333,-9068.5,-9120.166667,-8592.5,-7733.5,-6853.5,-6109.833333,-5443.833333,-4693.833333,-3774.166667,-2744.166667,-1752.833333,-898.8333333,-171.1666667,502.8333333,1160.5,1770.166667,2295.833333,2755.5,3202.5,3658.833333,4076.5,4389.833333,4573.833333,4652.5,4664.833333,4633.166667,4582.833333,4551.5,4571.5,4633.833333,4687.166667,4674.5,4572.833333,4405.833333,4206.833333,3990.5,3760.5,3533.166667,3344.5,3215.5,3125.5,3011.5,2828.166667,2596.5,2382.166667,2245.166667,2194.5,2205.166667,2249.833333,2319.166667,2401.166667,2466.833333,2482.833333,2436.166667,2344.166667,2238.5,2136.166667,2028.833333,1895.833333,1730.166667,1540.833333,1353.833333,1185.5,1032.5,882.8333333,722.8333333,549.1666667,371.1666667,198.5,42.5,-91.16666667,-202.1666667,-295.8333333,-374.1666667,-439.1666667,-498.8333333,-565.5,-649.8333333,-748.5,-848.8333333,-931.8333333,-992.1666667,-1033.166667,-1064.166667,-1092.5,-1122.166667,-1156.166667,-1193.833333,-1231.166667,-1261.833333,-1279.833333,-1283.5,-1275.166667,-1258.833333,-1241.5,-1227.166667,-1218.5,-1212.5,-1202.166667,-1183.833333,-1159.5,-1133.5,-1112.5,-1099.833333,-1094.166667,-1089.833333,-1080.833333,-1056.5,-1018.166667,-974.1666667,-937.1666667,-906.8333333,-881.5,-853.1666667,-824.8333333,-799.1666667,-777.5,-753.1666667,-723.5,-688.5,-655.5,-633.8333333,-624.5,-613.5
42,53.5,48.83333333,34.83333333,22.83333333,21.16666667,23.83333333,16.83333333,-2.166666667,-21.83333333,-26.16666667,-10.83333333,8.5,18.16666667,21.16666667,34.16666667,42.5,-32.5,-304.8333333,-833.8333333,-1583.166667,-2454.5,-3399.5,-4448.5,-5631.166667,-6847.833333,-7853.166667,-8389.166667,-8351.833333,-7855.5,-7129.833333,-6378.833333,-5670.833333,-4961.166667,-4190.166667,-3353.166667,-2503.5,-1691.5,-924.1666667,-180.1666667,544.5,1237.5,1879.166667,2454.833333,2944.5,3332.166667,3629.166667,3876.5,4102.166667,4285.5,4374.5,4347.166667,4259.5,4211.833333,4271.5,4414.166667,4544.166667,4568.5,4461.833333,4271.166667,4061.5,3858.5,3649.5,3415.166667,3179.166667,2995.833333,2902.166667,2865.166667,2810.166667,2676.166667,2471.833333,2261.166667,2104.833333,2023.833333,2002.166667,2011.833333,2043.5,2089.833333,2142.833333,2182.5,2181.5,2118.833333,1997.833333,1847.166667,1702.833333,1587.5,1498.5,1414.833333,1320.5,1208.5,1083.166667,955.1666667,830.5,714.5,602.8333333,492.8333333,379.1666667,265.1666667,153.5,47.5,-51.16666667,-147.5,-243.5,-341.1666667,-441.8333333,-547.1666667,-655.8333333,-756.1666667,-840.1666667,-903.5,-949.5,-988.5,-1029.833333,-1073.5,-1118.5,-1152.166667,-1171.5,-1180.166667,-1189.166667,-1202.833333,-1214.5,-1211.166667,-1187.833333,-1153.5,-1124.833333,-1112.833333,-1112.5,-1112.166667,-1103.833333,-1083.833333,-1060.833333,-1048.166667,-1050.5,-1056.166667,-1050.166667,-1020.833333,-975.5,-932.5,-901.5,-880.1666667,-857.8333333,-829.5,-799.1666667,-770.5,-741.8333333,-705.5,-656.8333333,-601.8333333,-556.8333333,-535.1666667,-534.8333333,-540.8333333
42,-9.333333333,-8.0,-13.0,-16.0,-13.66666667,-9.0,-12.0,-26.0,-43.66666667,-52.0,-48.66666667,-44.33333333,-49.66666667,-49.66666667,-27.66666667,-14.33333333,-117.3333333,-487.6666667,-1219.666667,-2277.0,-3506.333333,-4734.333333,-5847.333333,-6792.0,-7515.666667,-7944.0,-8022.0,-7776.666667,-7314.333333,-6730.666667,-6042.666667,-5210.666667,-4229.0,-3171.0,-2154.0,-1258.333333,-485.3333333,198.0,813.0,1348.666667,1802.666667,2208.333333,2624.0,3079.666667,3544.333333,3934.333333,4178.666667,4277.333333,4297.666667,4321.666667,4365.333333,4389.666667,4343.0,4234.666667,4124.333333,4073.333333,4078.666667,4076.0,3992.333333,3814.666667,3601.666667,3429.666667,3321.333333,3225.333333,3061.0,2803.333333,2504.333333,2259.333333,2126.333333,2095.0,2106.333333,2102.0,2056.0,1982.333333,1906.0,1853.666667,1833.0,1840.0,1856.666667,1865.666667,1853.0,1806.0,1717.333333,1590.0,1440.666667,1293.666667,1172.0,1076.666667,990.6666667,890.3333333,769.3333333,637.6666667,507.6666667,384.0,265.0,142.3333333,22.33333333,-86.33333333,-176.3333333,-246.0,-306.3333333,-371.3333333,-451.0,-544.6666667,-640.0,-725.6666667,-795.0,-851.0,-902.3333333,-953.3333333,-1005.333333,-1055.666667,-1099.333333,-1132.333333,-1153.0,-1166.333333,-1182.0,-1206.0,-1235.666667,-1254.333333,-1252.0,-1225.666667,-1188.333333,-1155.666667,-1138.666667,-1132.333333,-1125.0,-1107.666667,-1076.666667,-1038.666667,-1006.0,-985.3333333,-974.0,-964.0,-947.6666667,-925.3333333,-898.3333333,-868.3333333,-830.0,-778.6666667,-719.3333333,-666.0,-631.3333333,-615.6666667,-605.3333333,-587.6666667,-560.6666667,-532.6666667,-510.0,-488.6666667,-456.6666667
42,18.5,27.83333333,28.83333333,27.83333333,35.16666667,51.83333333,63.83333333,57.83333333,32.16666667,-0.166666667,-21.83333333,-28.5,-27.83333333,-28.83333333,-28.83333333,-18.5,-4.5,-15.83333333,-102.8333333,-310.1666667,-649.5,-1091.5,-1574.5,-2028.166667,-2389.833333,-2618.166667,-2706.166667,-2678.833333,-2578.5,-2442.833333,-2292.833333,-2131.833333,-1960.166667,-1785.166667,-1612.166667,-1438.5,-1255.5,-1061.166667,-866.1666667,-683.5,-522.5,-378.8333333,-244.1666667,-115.5,-1.833333333,87.16666667,158.5,226.1666667,313.5,422.5,533.1666667,617.5,666.8333333,698.5,734.1666667,781.1666667,825.5,852.8333333,865.1666667,878.5,906.5,941.5,968.1666667,977.1666667,973.8333333,971.1666667,969.1666667,964.1666667,953.1666667,944.8333333,947.1666667,957.8333333,968.8333333,973.1666667,970.8333333,971.5,974.8333333,982.8333333,993.5,1003.5,1012.833333,1014.833333,1009.166667,994.8333333,978.5,960.5,943.8333333,926.5,910.5,894.1666667,875.1666667,849.5,818.5,786.8333333,760.8333333,737.1666667,707.1666667,663.5,613.5,569.8333333,539.5,518.5,497.8333333,469.1666667,429.8333333,378.1666667,317.8333333,256.8333333,204.5,165.5,135.5,108.1666667,84.5,65.5,53.83333333,44.5,27.83333333,2.833333333,-23.83333333,-45.5,-58.16666667,-61.83333333,-62.5,-66.83333333,-75.83333333,-87.5,-97.16666667,-102.8333333,-100.8333333,-96.83333333,-95.16666667,-99.5,-109.1666667,-117.1666667,-119.8333333,-119.5,-123.5,-137.5,-153.1666667,-163.8333333,-165.5,-167.1666667,-175.5,-188.8333333,-200.5,-204.8333333,-201.8333333,-196.8333333,-192.1666667,-186.8333333,-177.8333333
42,7.5,6.833333333,5.833333333,9.833333333,20.16666667,33.83333333,41.83333333,33.83333333,14.16666667,-5.166666667,-12.83333333,-5.5,7.166666667,16.16666667,19.16666667,8.5,-33.5,-132.8333333,-307.8333333,-557.1666667,-868.5,-1219.5,-1585.5,-1929.166667,-2204.833333,-2379.166667,-2454.166667,-2454.833333,-2410.5,-2329.833333,-2211.833333,-2058.833333,-1890.166667,-1726.166667,-1574.166667,-1424.5,-1262.5,-1086.166667,-901.1666667,-722.5,-555.5,-400.8333333,-257.1666667,-123.5,-2.833333333,106.1666667,212.5,323.1666667,435.5,540.5,623.1666667,680.5,721.8333333,764.5,820.1666667,886.1666667,950.5,995.8333333,1016.166667,1015.5,1007.5,999.5,994.1666667,991.1666667,991.8333333,994.1666667,997.1666667,992.1666667,972.1666667,941.8333333,915.1666667,905.8333333,912.8333333,919.1666667,907.8333333,879.5,852.8333333,844.8333333,860.5,884.5,899.8333333,897.8333333,883.1666667,864.8333333,849.5,833.5,812.8333333,787.5,759.5,732.1666667,706.1666667,678.5,648.5,618.8333333,593.8333333,571.1666667,546.1666667,517.5,487.5,459.8333333,435.5,409.5,382.8333333,359.1666667,333.8333333,302.1666667,263.8333333,225.8333333,199.5,186.5,173.5,150.1666667,115.5,80.5,53.83333333,35.5,17.83333333,-3.166666667,-23.83333333,-41.5,-55.16666667,-66.83333333,-76.5,-86.83333333,-100.8333333,-120.5,-141.1666667,-156.8333333,-161.8333333,-163.8333333,-169.1666667,-182.5,-194.1666667,-193.1666667,-175.8333333,-153.5,-140.5,-141.5,-146.1666667,-142.8333333,-129.5,-116.1666667,-116.5,-131.8333333,-150.5,-160.8333333,-161.8333333,-158.8333333,-162.1666667,-174.8333333,-192.8333333
42,-17.16666667,-30.83333333,-57.83333333,-81.83333333,-86.5,-69.83333333,-45.83333333,-29.83333333,-27.5,-28.83333333,-22.5,-9.166666667,4.5,10.5,1.5,-24.16666667,-62.16666667,-109.5,-179.5,-312.8333333,-561.1666667,-938.1666667,-1383.166667,-1794.833333,-2087.5,-2243.833333,-2298.833333,-2296.5,-2264.166667,-2201.5,-2105.5,-1974.5,-1817.833333,-1648.833333,-1482.833333,-1322.166667,-1166.166667,-1012.833333,-865.8333333,-731.1666667,-602.1666667,-471.5,-336.8333333,-205.1666667,-81.5,34.5,154.8333333,279.5,404.8333333,518.8333333,610.5,670.8333333,698.1666667,706.8333333,721.5,759.5,815.8333333,865.1666667,887.5,884.8333333,879.8333333,890.8333333,912.5,926.5,922.1666667,909.5,905.5,914.5,923.5,918.1666667,893.5,862.1666667,839.1666667,829.5,831.1666667,838.8333333,846.1666667,855.1666667,864.8333333,874.8333333,883.1666667,887.1666667,885.5,879.1666667,869.8333333,857.8333333,840.1666667,812.8333333,778.8333333,742.5,714.5,700.8333333,693.8333333,680.1666667,653.1666667,615.5,578.5,547.8333333,521.8333333,498.1666667,475.8333333,452.8333333,424.1666667,390.5,354.1666667,324.5,299.1666667,275.1666667,246.8333333,215.8333333,185.8333333,154.5,122.8333333,88.83333333,61.16666667,41.83333333,28.16666667,7.166666667,-22.5,-56.16666667,-80.83333333,-90.5,-87.16666667,-82.5,-84.5,-99.16666667,-118.8333333,-136.5,-144.5,-141.5,-135.8333333,-134.1666667,-135.8333333,-136.8333333,-131.5,-123.1666667,-116.1666667,-113.1666667,-110.8333333,-109.5,-108.1666667,-113.8333333,-127.1666667,-141.5,-148.1666667,-144.5,-135.5,-129.5,-131.8333333,-139.5,-147.5
1,224.3333333,224.6666667,234.0,239.3333333,229.3333333,200.3333333,163.3333333,137.0,131.0,138.3333333,139.0,116.3333333,74.0,30.33333333,3.666666667,-9.0,-48.33333333,-168.3333333,-411.0,-780.6666667,-1252.0,-1791.333333,-2364.666667,-2920.333333,-3362.666667,-3579.666667,-3519.666667,-3235.0,-2865.666667,-2535.666667,-2281.333333,-2051.666667,-1788.666667,-1493.0,-1216.666667,-999.3333333,-833.6666667,-676.6666667,-497.0,-303.6666667,-119.6666667,45.33333333,201.6666667,357.3333333,510.3333333,647.6666667,759.6666667,838.6666667,882.0,894.0,895.6666667,908.6666667,946.6666667,1002.333333,1058.333333,1104.333333,1144.666667,1188.333333,1243.666667,1299.0,1339.333333,1349.0,1329.333333,1296.333333,1262.333333,1239.0,1226.666667,1222.666667,1221.333333,1213.0,1194.0,1169.0,1146.333333,1132.333333,1124.0,1115.666667,1105.333333,1097.666667,1093.333333,1092.0,1086.333333,1069.0,1038.0,996.3333333,951.0,906.0,864.6666667,827.6666667,793.6666667,763.0,730.3333333,700.3333333,674.6666667,655.6666667,638.3333333,617.6666667,586.6666667,548.0,507.3333333,473.0,451.3333333,432.6666667,402.0,351.3333333,289.6666667,236.6666667,205.3333333,191.3333333,181.6666667,166.3333333,147.6666667,131.0,115.6666667,89.33333333,48.66666667,-2.333333333,-55.33333333,-102.0,-138.3333333,-164.6666667,-175.3333333,-171.6666667,-159.6666667,-149.3333333,-148.6666667,-154.3333333,-157.3333333,-152.6666667,-143.6666667,-136.0,-130.3333333,-123.3333333,-116.6666667,-117.0,-126.0,-141.0,-155.3333333,-164.6666667,-171.6666667,-176.3333333,-178.3333333,-179.0,-179.6666667,-181.0,-180.6666667,-176.6666667,-172.6666667,-172.0,-175.6666667,-179.3333333,-178.3333333
1,-434.6666667,-364.3333333,-295.0,-234.6666667,-182.6666667,-138.6666667,-100.6666667,-62.0,-23.0,10.33333333,34.0,48.33333333,64.0,77.33333333,69.66666667,18.0,-81.33333333,-216.3333333,-390.0,-647.6666667,-1039.0,-1547.333333,-2062.666667,-2445.333333,-2611.666667,-2580.666667,-2430.666667,-2233.0,-2020.666667,-1811.666667,-1620.333333,-1453.666667,-1290.666667,-1103.0,-879.6666667,-647.3333333,-450.6666667,-312.6666667,-214.0,-108.6666667,37.33333333,216.3333333,394.6666667,539.3333333,644.3333333,725.6666667,800.6666667,868.6666667,918.0,936.0,931.6666667,924.6666667,941.6666667,989.3333333,1052.333333,1101.333333,1114.666667,1095.333333,1068.666667,1057.0,1066.333333,1080.0,1082.333333,1067.333333,1044.333333,1031.0,1032.666667,1039.666667,1029.333333,987.0,924.0,867.0,843.3333333,855.3333333,886.0,912.6666667,925.3333333,926.6666667,926.3333333,926.0,920.3333333,906.0,888.0,874.3333333,868.0,863.0,845.6666667,809.6666667,763.6666667,721.0,690.3333333,664.3333333,630.6666667,581.6666667,524.3333333,473.6666667,438.6666667,420.0,412.3333333,408.0,399.3333333,379.6666667,341.0,289.3333333,238.6666667,201.6666667,180.3333333,162.3333333,132.6666667,95.33333333,67.66666667,64.0,79.66666667,93.33333333,85.66666667,58.66666667,21.66666667,-9.0,-24.33333333,-24.66666667,-12.33333333,0.333333333,7.333333333,1.666666667,-12.66666667,-31.33333333,-52.33333333,-71.66666667,-86.66666667,-92.0,-90.33333333,-88.33333333,-94.66666667,-109.0,-128.0,-144.0,-152.3333333,-145.6666667,-125.6666667,-101.3333333,-90.33333333,-103.0,-137.6666667,-181.0,-218.6666667,-244.6666667,-264.6666667,-285.0,-305.6666667,-324.3333333,-334.3333333
1,305.8333333,316.1666667,322.5,325.8333333,325.8333333,316.8333333,293.8333333,260.5,227.5,209.8333333,213.5,230.8333333,242.5,227.8333333,177.1666667,91.5,-27.83333333,-191.8333333,-434.5,-782.1666667,-1212.5,-1645.833333,-1990.166667,-2200.833333,-2290.166667,-2293.166667,-2217.166667,-2054.5,-1823.166667,-1592.166667,-1433.833333,-1358.166667,-1296.166667,-1169.5,-962.1666667,-730.8333333,-544.1666667,-417.1666667,-315.5,-200.1666667,-63.16666667,78.83333333,203.1666667,304.8333333,392.8333333,477.1666667,571.1666667,677.1666667,782.5,868.5,929.1666667,973.1666667,1012.166667,1043.833333,1063.833333,1074.833333,1097.166667,1146.833333,1221.166667,1290.5,1331.833333,1335.5,1313.833333,1282.833333,1251.833333,1220.5,1181.166667,1134.166667,1093.833333,1079.5,1104.5,1154.5,1201.833333,1221.833333,1215.5,1197.166667,1182.833333,1172.166667,1153.833333,1124.5,1088.833333,1056.5,1031.5,1000.833333,956.5,896.5,834.1666667,779.1666667,730.1666667,673.5,597.8333333,513.8333333,446.1666667,414.1666667,410.8333333,410.1666667,385.1666667,336.5,286.8333333,260.5,256.8333333,252.1666667,219.5,158.8333333,93.16666667,55.16666667,52.83333333,67.83333333,74.16666667,65.83333333,59.16666667,69.5,88.16666667,92.83333333,70.16666667,33.16666667,2.166666667,-8.5,-3.833333333,1.833333333,6.166666667,13.83333333,28.83333333,46.16666667,50.83333333,36.16666667,3.166666667,-33.16666667,-55.16666667,-53.5,-38.83333333,-29.83333333,-41.16666667,-70.5,-96.5,-103.5,-90.83333333,-73.16666667,-75.16666667,-106.8333333,-160.8333333,-214.5,-249.1666667,-257.5,-252.1666667,-249.1666667,-252.1666667,-256.5,-251.1666667,-235.8333333,-218.8333333
1,19.83333333,-17.83333333,-35.5,-33.16666667,-15.16666667,6.833333333,29.83333333,59.5,70.5,8.833333333,-123.5,-169.1666667,32.5,301.8333333,-29.83333333,-1684.5,-4664.833333,-7943.833333,-10107.5,-10416.16667,-9237.5,-7544.833333,-6096.166667,-5083.833333,-4347.166667,-3730.166667,-3200.166667,-2764.5,-2384.166667,-1966.166667,-1410.833333,-707.1666667,16.83333333,570.5,877.8333333,1054.166667,1286.833333,1636.833333,1994.5,2230.833333,2337.833333,2401.833333,2485.166667,2578.833333,2674.833333,2804.166667,2990.166667,3171.166667,3227.5,3110.5,2914.166667,2800.166667,2842.166667,2960.833333,3006.833333,2908.833333,2729.166667,2588.833333,2561.166667,2604.5,2620.833333,2548.5,2416.833333,2317.833333,2312.833333,2359.5,2335.166667,2150.166667,1834.833333,1535.5,1395.5,1447.5,1620.833333,1830.833333,2054.5,2310.166667,2586.833333,2812.166667,2891.833333,2799.5,2599.833333,2411.5,2318.5,2305.833333,2281.5,2143.5,1871.166667,1537.166667,1248.166667,1070.5,989.8333333,938.8333333,854.1666667,707.1666667,513.8333333,310.1666667,137.1666667,28.5,-14.16666667,-14.5,-17.16666667,-55.83333333,-151.5,-301.1666667,-481.8333333,-660.8333333,-813.1666667,-936.1666667,-1047.833333,-1176.166667,-1326.833333,-1480.5,-1606.833333,-1684.166667,-1713.833333,-1717.833333,-1727.833333,-1752.5,-1766.833333,-1728.166667,-1612.833333,-1441.166667,-1274.166667,-1166.833333,-1127.166667,-1117.833333,-1088.833333,-1022.166667,-930.1666667,-835.5,-745.8333333,-651.8333333,-550.1666667,-453.5,-386.5,-357.5,-351.8333333,-341.1666667,-309.1666667,-264.8333333,-229.8333333,-217.5,-227.1666667,-242.5,-253.1666667,-257.1666667,-267.1666667,-299.5,-359.1666667,-437.8333333,-513.8333333
1,207.3333333,207.6666667,207.0,208.3333333,209.3333333,201.3333333,189.3333333,189.0,193.0,153.3333333,54.0,7.333333333,172.0,456.3333333,331.6666667,-873.0,-3314.333333,-6241.333333,-8430.0,-9114.666667,-8505.0,-7437.333333,-6594.666667,-6080.333333,-5602.666667,-4917.666667,-4043.666667,-3155.0,-2384.666667,-1753.666667,-1227.333333,-785.6666667,-417.6666667,-82.0,295.3333333,752.6666667,1235.333333,1628.333333,1871.0,2030.333333,2219.333333,2463.333333,2661.666667,2711.333333,2642.333333,2608.666667,2741.666667,3000.666667,3201.0,3173.0,2914.666667,2607.666667,2470.666667,2579.333333,2783.333333,2841.333333,2631.666667,2273.333333,2024.666667,2030.0,2196.333333,2295.0,2206.333333,2036.333333,1985.333333,2112.0,2243.666667,2150.666667,1796.333333,1396.0,1228.0,1379.0,1703.333333,1981.333333,2108.0,2129.666667,2148.333333,2215.666667,2313.333333,2403.0,2467.333333,2511.0,2531.0,2499.333333,2383.0,2171.0,1899.666667,1629.666667,1407.666667,1243.0,1119.333333,1014.333333,915.6666667,810.6666667,678.3333333,502.6666667,292.6666667,90.0,-54.66666667,-118.0,-128.6666667,-152.3333333,-239.0,-390.6666667,-561.3333333,-697.3333333,-775.6666667,-813.6666667,-837.3333333,-857.6666667,-859.3333333,-830.0,-786.3333333,-777.6666667,-846.3333333,-987.3333333,-1150.333333,-1271.0,-1314.333333,-1299.666667,-1277.333333,-1297.666667,-1378.666667,-1496.333333,-1592.666667,-1618.333333,-1572.333333,-1496.666667,-1433.666667,-1379.0,-1288.333333,-1134.333333,-945.6666667,-786.0,-690.0,-635.0,-566.3333333,-457.6666667,-335.6666667,-245.3333333,-206.3333333,-198.0,-181.6666667,-144.0,-101.6666667,-76.66666667,-71.66666667,-68.0,-57.66666667,-49.33333333,-65.33333333
1,423.0,398.3333333,352.6666667,290.0,224.0,179.0,170.0,173.6666667,137.6666667,63.0,60.66666667,232.0,438.6666667,212.0,-946.6666667,-3066.333333,-5506.666667,-7363.666667,-8124.333333,-7941.0,-7330.333333,-6686.666667,-6064.0,-5343.666667,-4474.0,-3544.0,-2686.0,-1964.333333,-1365.0,-843.0,-366.6666667,79.0,526.0,1024.666667,1589.0,2128.333333,2495.0,2621.0,2603.666667,2616.0,2723.0,2823.0,2777.333333,2582.0,2379.0,2314.333333,2411.333333,2581.333333,2718.666667,2779.666667,2782.333333,2754.333333,2704.333333,2623.0,2504.0,2354.0,2193.333333,2049.0,1959.333333,1967.666667,2101.0,2303.666667,2439.0,2376.0,2103.0,1758.666667,1518.333333,1459.333333,1516.0,1565.666667,1567.666667,1601.666667,1788.0,2165.0,2627.666667,2992.333333,3120.0,3013.333333,2790.0,2588.666667,2465.0,2371.666667,2231.666667,2016.0,1771.666667,1567.666667,1437.333333,1358.333333,1276.333333,1144.666667,954.0,735.0,533.3333333,382.3333333,282.0,205.3333333,113.3333333,-5.333333333,-131.0,-236.3333333,-323.0,-419.6666667,-552.3333333,-702.0,-811.6666667,-843.6666667,-815.0,-781.0,-782.6666667,-813.0,-841.6666667,-846.3333333,-827.6666667,-799.0,-768.6666667,-731.6666667,-686.6666667,-632.3333333,-571.6666667,-510.0,-455.6666667,-421.0,-417.0,-445.6666667,-494.0,-541.6666667,-571.6666667,-579.0,-566.0,-536.3333333,-494.6666667,-456.6666667,-440.0,-458.3333333,-510.3333333,-585.3333333,-660.6666667,-715.0,-738.0,-738.6666667,-749.6666667,-791.3333333,-852.0,-888.3333333,-866.0,-796.0,-729.0,-706.3333333,-717.0,-710.6666667,-643.6666667
66,1.166666667,-1.166666667,-9.166666667,-19.16666667,-23.5,-23.16666667,-16.16666667,1.833333333,27.16666667,35.83333333,-5.166666667,-67.83333333,-58.83333333,65.83333333,91.83333333,-475.5,-2108.166667,-4812.833333,-7973.166667,-10685.16667,-12318.83333,-12806.83333,-12481.5,-11726.83333,-10762.83333,-9663.5,-8455.166667,-7157.5,-5786.166667,-4349.833333,-2900.5,-1526.833333,-309.1666667,730.5,1637.5,2477.833333,3274.166667,3992.833333,4572.5,4990.833333,5284.833333,5521.166667,5744.166667,5941.166667,6071.833333,6102.5,6037.166667,5908.5,5769.166667,5665.166667,5618.166667,5615.166667,5604.166667,5527.5,5349.166667,5078.833333,4765.5,4467.5,4222.166667,4035.5,3883.5,3732.5,3563.166667,3359.5,3113.833333,2832.5,2549.833333,2326.5,2202.166667,2159.5,2133.166667,2069.166667,1973.166667,1897.166667,1895.5,1976.5,2099.166667,2203.833333,2250.833333,2233.166667,2161.5,2053.5,1919.5,1769.5,1608.166667,1438.833333,1260.833333,1072.833333,876.8333333,674.8333333,471.1666667,270.5,77.16666667,-102.5,-267.1666667,-421.1666667,-569.8333333,-713.1666667,-850.1666667,-976.8333333,-1091.5,-1192.833333,-1279.5,-1351.166667,-1413.833333,-1472.5,-1530.5,-1588.166667,-1640.166667,-1681.833333,-1709.833333,-1717.833333,-1709.833333,-1693.5,-1681.5,-1680.5,-1686.5,-1687.166667,-1675.166667,-1646.5,-1607.833333,-1567.5,-1530.833333,-1496.166667,-1462.5,-1423.833333,-1378.166667,-1325.166667,-1272.166667,-1223.833333,-1181.833333,-1146.5,-1109.166667,-1069.166667,-1022.5,-974.5,-930.8333333,-890.8333333,-851.1666667,-809.8333333,-768.5,-733.1666667,-705.5,-678.8333333,-648.1666667,-609.8333333,-566.5,-527.1666667,-494.1666667,-467.1666667,-442.1666667
