t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
8.5,9.166666667,2.166666667,-11.5,-20.5,-11.5,25.16666667,71.16666667,64.5,-42.16666667,-157.8333333,-71.83333333,252.5,356.1666667,-600.1666667,-3124.833333,-6642.5,-9580.5,-10455.16667,-9045.5,-6543.5,-4570.833333,-3944.5,-4265.166667,-4519.5,-4004.833333,-2757.833333,-1275.5,-0.5,935.1666667,1602.5,2038.5,2200.5,2100.5,1941.166667,2039.5,2579.5,3422.5,4166.833333,4433.833333,4141.5,3568.5,3118.5,3018.833333,3173.5,3303.833333,3222.166667,2970.5,2707.833333,2503.833333,2277.166667,1937.5,1539.5,1283.166667,1344.166667,1690.166667,2042.5,2065.166667,1639.833333,995.8333333,524.5,465.8333333,761.1666667,1184.833333,1577.166667,1921.166667,2232.833333,2460.833333,2513.166667,2354.833333,2059.5,1783.166667,1691.5,1841.833333,2114.5,2296.166667,2258.5,2087.5,2000.5,2124.833333,2357.5,2445.5,2210.5,1681.166667,1055.166667,558.1666667,303.1666667,269.1666667,330.1666667,335.1666667,185.5,-114.1666667,-454.8333333,-709.8333333,-822.8333333,-836.1666667,-851.1666667,-951.1666667,-1149.833333,-1379.833333,-1544.5,-1592.833333,-1561.166667,-1535.5,-1577.5,-1665.166667,-1721.166667,-1691.833333,-1592.166667,-1495.833333,-1466.5,-1513.166667,-1584.166667,-1613.166667,-1577.5,-1508.166667,-1453.166667,-1430.5,-1410.833333,-1351.833333,-1242.5,-1122.166667,-1039.5,-1019.5,-1039.5,-1049.5,-1011.166667,-927.1666667,-829.8333333,-757.8333333,-724.5,-709.8333333,-678.8333333,-614.1666667,-536.5,-481.1666667,-467.1666667,-470.8333333,-454.1666667,-406.1666667,-349.8333333,-317.8333333,-310.5,-302.5,-265.8333333,-196.1666667,-119.1666667,-69.5,-66.83333333,-110.5,-168.5,2-Benz,15,12.7.21,1
13.33333333,18,12,-2.666666667,-9.666666667,1.333333333,34,79,93.33333333,-3.333333333,-191,-257,17.33333333,418,115.6666667,-1776,-5224.666667,-8875.666667,-10909.33333,-10477.66667,-8294.666667,-5879,-4305.666667,-3650.333333,-3393.666667,-3082,-2594,-1961.666667,-1193.666667,-290,686.3333333,1606.333333,2322.333333,2725.333333,2803,2668.333333,2509.333333,2473.333333,2592.666667,2814.666667,3068.333333,3299.333333,3487.333333,3680.666667,4000.333333,4515.666667,5074,5320.333333,4967.666667,4084.666667,3086,2384.333333,2078.333333,1941,1682,1207,687.3333333,420,552.6666667,935.6666667,1217.333333,1142.666667,795,508.6666667,537,809,1044.666667,1085.666667,1056,1191.666667,1552.333333,1946,2137.333333,2094.666667,1996.333333,2021,2169.333333,2316.333333,2385.333333,2416.666667,2471.333333,2513.333333,2415.333333,2086,1566,1015,596,374,299,269,206.3333333,94.66666667,-53,-236,-469,-744.3333333,-1019.333333,-1224.333333,-1321,-1334,-1331.666667,-1377,-1477.333333,-1591.666667,-1670.666667,-1689.333333,-1664.333333,-1639,-1650.333333,-1700,-1742.666667,-1719.333333,-1612.333333,-1468.333333,-1367.666667,-1356.333333,-1405.333333,-1435.666667,-1386,-1259,-1108.666667,-1003.333333,-977.6666667,-1019.666667,-1075.666667,-1085.666667,-1023.333333,-911.3333333,-802,-734,-704.6666667,-682,-644,-596.3333333,-562.6666667,-549.3333333,-536.3333333,-498,-427.3333333,-343.3333333,-276,-245,-250.6666667,-269.6666667,-269,-225.3333333,-153.3333333,-91.66666667,-67,-71.66666667,-73.66666667,2-Benz,15,12.7.21,1
20,21.33333333,20.33333333,16.33333333,10.66666667,7,9,16.66666667,25,31,33.66666667,34,33,32,29,17.33333333,-17.33333333,-87.66666667,-194,-318,-428.3333333,-504,-542.3333333,-559.6666667,-570.6666667,-582,-588,-579.3333333,-551.6666667,-508,-460,-419.3333333,-393.3333333,-374.6666667,-355.6666667,-332,-304.3333333,-273,-235.3333333,-189.6666667,-139,-89.66666667,-46.66666667,-7.666666667,33.33333333,78,123.3333333,164,198.3333333,229,262.3333333,296.6666667,328,357,379.6666667,397.6666667,407.6666667,406,397,386.6666667,386.3333333,394,407.6666667,420,427,424.6666667,410.3333333,380.3333333,338.3333333,294,262.6666667,251.6666667,255.6666667,263.6666667,268.6666667,275,288.3333333,312,336,354.6666667,363.6666667,368.6666667,370.6666667,370.3333333,367.6666667,362.6666667,355,342,322.3333333,297.3333333,272.6666667,250.3333333,227.3333333,203.3333333,183,165.3333333,145.3333333,116.3333333,78.66666667,40,9,-14.33333333,-31.33333333,-44.33333333,-49.33333333,-47.66666667,-50.33333333,-63.33333333,-85.33333333,-103.6666667,-108,-106,-109,-124.6666667,-148.3333333,-165.6666667,-174,-178,-184.6666667,-195.3333333,-203,-202,-196,-191,-189,-186.6666667,-175.3333333,-154.6666667,-127,-105.3333333,-99.33333333,-110.6666667,-131.3333333,-148.6666667,-155.3333333,-150.6666667,-142.3333333,-137.3333333,-132.3333333,-126.6666667,-116,-105.6666667,-100,-103.3333333,-111.6666667,-116.3333333,-111,-97,-78.66666667,-66.66666667,-63.33333333,1-Cit,16,12.7.21,2
-26.16666667,-25.83333333,-24.83333333,-27.83333333,-33.5,-37.16666667,-37.16666667,-29.5,-18.16666667,-7.166666667,-4.5,-11.16666667,-23.16666667,-36.16666667,-47.16666667,-60.83333333,-84.5,-127.8333333,-197.1666667,-291.1666667,-396.5,-491.1666667,-555.5,-585.8333333,-591.8333333,-589.1666667,-583.1666667,-569.5,-542.8333333,-503.1666667,-459.1666667,-423.5,-399.5,-382.8333333,-363.8333333,-336.1666667,-300.5,-258.1666667,-216.5,-180.8333333,-150.1666667,-121.8333333,-87.83333333,-43.83333333,8.166666667,61.83333333,115.1666667,167.8333333,217.1666667,261.8333333,294.1666667,308.5,306.8333333,294.8333333,280.5,270.5,270.5,279.8333333,296.8333333,314.5,327.1666667,331.8333333,332.5,334.8333333,342.8333333,353.5,359.1666667,357.1666667,348.1666667,339.8333333,337.5,339.5,345.5,352.5,360.5,369.8333333,381.1666667,393.8333333,403.8333333,409.5,408.5,400.5,390.5,381.1666667,375.5,373.5,373.8333333,367.8333333,352.1666667,326.1666667,294.5,263.1666667,236.1666667,211.1666667,184.8333333,150.1666667,106.1666667,59.16666667,21.5,-3.166666667,-20.16666667,-42.5,-74.5,-108.5,-131.5,-137.8333333,-135.5,-137.5,-150.5,-170.8333333,-185.1666667,-189.1666667,-186.1666667,-184.8333333,-192.5,-202.8333333,-209.1666667,-210.1666667,-207.8333333,-208.5,-208.1666667,-204.1666667,-196.1666667,-185.1666667,-172.1666667,-160.8333333,-151.5,-147.8333333,-147.1666667,-147.5,-146.5,-147.8333333,-150.5,-150.8333333,-144.5,-130.8333333,-113.5,-99.5,-90.5,-86.83333333,-87.16666667,-87.83333333,-89.16666667,-87.5,-80.83333333,-71.5,-62.16666667,-56.16666667,-50.83333333,-46.83333333,-39.5,1-Cit,16,12.7.21,2
-25.66666667,-23.33333333,-21.33333333,-21.33333333,-24,-30.66666667,-36.66666667,-39,-36.66666667,-29.66666667,-25,-21.66666667,-16.66666667,-4.666666667,5.333333333,-9.333333333,-68,-172.3333333,-296.6666667,-409.6666667,-494,-547.6666667,-584,-608.3333333,-620.3333333,-611.6666667,-581.6666667,-532,-471.3333333,-410.6666667,-362.6666667,-332,-322,-324.3333333,-328.3333333,-322.6666667,-301,-261.6666667,-209,-155.3333333,-106.6666667,-67.33333333,-32.33333333,8.666666667,59.66666667,116.3333333,169.6666667,210.3333333,237.6666667,256.3333333,273.6666667,286,290.3333333,284.3333333,275,272,275,279.3333333,283.3333333,286,288.6666667,292.3333333,293,288.3333333,282.3333333,276,268.6666667,260.6666667,252.6666667,248.3333333,247,249,256,271,292,311.3333333,323.6666667,329.3333333,337.3333333,352,367,374,374,374.6666667,382,393,394.3333333,376.3333333,340.6666667,298.6666667,264,241.6666667,231.6666667,226.6666667,216.3333333,191.6666667,149.6666667,99.66666667,58,34.33333333,25.33333333,15,-9,-42,-71,-84.33333333,-88,-97,-121,-154.3333333,-179.6666667,-186.6666667,-176.6666667,-163.3333333,-158,-164.3333333,-177.6666667,-190.6666667,-198.3333333,-199,-190.6666667,-178.6666667,-170.6666667,-173.6666667,-188.6666667,-208.3333333,-218,-208.3333333,-183.6666667,-156,-141,-139.3333333,-142,-136.3333333,-126,-115.3333333,-111,-108,-99,-86.33333333,-77.66666667,-76.33333333,-82.66666667,-90,-95.33333333,-94,-89.66666667,-84.66666667,-81.33333333,-81.33333333,-84,1-Cit,16,12.7.21,2
-7.5,2.833333333,5.166666667,0.833333333,-4.166666667,1.166666667,27.16666667,50.5,23.83333333,-67.83333333,-132.8333333,-34.83333333,183.1666667,152.8333333,-625.8333333,-2298.833333,-4350.5,-5869.5,-6232.5,-5545.166667,-4446.166667,-3554.166667,-3070.166667,-2819.166667,-2565.5,-2239.166667,-1906.833333,-1618.166667,-1334.166667,-978.1666667,-541.8333333,-128.5,147.5,280.5,371.1666667,527.5,763.8333333,1013.833333,1210.5,1344.5,1453.5,1570.5,1696.166667,1807.5,1885.166667,1934.5,1975.5,2015.833333,2039.5,2025.166667,1984.833333,1968.833333,2019.5,2119.5,2193.833333,2159.833333,1994.833333,1750.833333,1520.833333,1372.833333,1315.833333,1308.833333,1295.166667,1245.5,1175.833333,1135.833333,1162.833333,1238.833333,1290.833333,1247.166667,1102.166667,922.8333333,796.5,764.8333333,822.8333333,951.8333333,1120.5,1288.166667,1393.833333,1409.5,1360.833333,1299.833333,1256.5,1205.166667,1113.166667,997.5,911.8333333,895.1666667,926.5,941.8333333,892.1666667,773.1666667,621.8333333,491.1666667,411.5,379.5,354.8333333,291.1666667,175.5,40.5,-55.83333333,-83.16666667,-65.83333333,-59.5,-103.1666667,-190.1666667,-283.8333333,-359.8333333,-429.1666667,-516.1666667,-616.8333333,-687.8333333,-691.5,-638.1666667,-582.1666667,-573.1666667,-606.1666667,-642.1666667,-645.8333333,-625.5,-612.5,-630.8333333,-675.1666667,-718.8333333,-733.1666667,-711.5,-670.1666667,-638.5,-639.8333333,-670.1666667,-706.8333333,-725.1666667,-719.5,-693.8333333,-650.8333333,-592.1666667,-530.1666667,-489.5,-489.1666667,-519.8333333,-547.8333333,-546.1666667,-511.1666667,-462.8333333,-424.1666667,-407.1666667,-408.8333333,-417.1666667,-415.1666667,-394.5,-356.8333333,2-Benz,17,13.7.21,1
9.5,2.833333333,8.166666667,16.83333333,16.83333333,7.166666667,5.166666667,26.5,57.83333333,44.16666667,-25.83333333,-61.83333333,53.16666667,226.8333333,65.16666667,-886.8333333,-2668.5,-4684.5,-6062.5,-6316.166667,-5646.166667,-4663.166667,-3865.166667,-3371.166667,-3022.5,-2641.166667,-2161.833333,-1616.166667,-1089.166667,-671.1666667,-403.8333333,-241.5,-78.5,157.5,453.1666667,732.5,937.8333333,1081.833333,1225.5,1405.5,1596.5,1742.5,1817.166667,1860.5,1933.166667,2039.5,2122.5,2117.833333,2031.5,1936.166667,1906.833333,1957.833333,2034.5,2065.5,2005.833333,1860.833333,1686.833333,1561.833333,1532.833333,1571.833333,1591.833333,1513.833333,1334.166667,1135.5,1016.833333,1018.833333,1104.833333,1186.833333,1189.833333,1081.166667,903.1666667,749.8333333,719.5,844.8333333,1061.833333,1252.833333,1333.5,1321.166667,1303.833333,1343.5,1420.833333,1462.833333,1418.5,1300.166667,1154.166667,1013.5,892.8333333,807.1666667,778.5,809.8333333,860.1666667,865.1666667,782.8333333,623.1666667,441.5,288.5,180.8333333,92.16666667,-0.5,-92.5,-160.8333333,-192.1666667,-198.8333333,-211.5,-247.1666667,-304.1666667,-372.8333333,-441.8333333,-505.1666667,-550.1666667,-571.8333333,-572.8333333,-566.5,-573.1666667,-601.1666667,-639.1666667,-669.1666667,-680.1666667,-675.8333333,-671.5,-676.5,-694.8333333,-725.1666667,-758.8333333,-787.1666667,-802.5,-803.1666667,-788.5,-761.8333333,-723.1666667,-678.8333333,-642.1666667,-626.5,-640.8333333,-674.8333333,-699.1666667,-686.1666667,-631.5,-562.1666667,-512.8333333,-503.8333333,-523.1666667,-542.1666667,-540.8333333,-512.1666667,-468.1666667,-425.8333333,-402.1666667,-403.1666667,-414.5,-412.8333333,2-Benz,17,13.7.21,1
-23,-26.66666667,-16.33333333,0.333333333,11.33333333,11.66666667,11.66666667,18,14.33333333,-21.33333333,-57.33333333,-19.33333333,90.66666667,68.33333333,-431.3333333,-1606.333333,-3240,-4755,-5609,-5647.666667,-5120.666667,-4406.666667,-3747.666667,-3194.666667,-2714,-2279.666667,-1882.333333,-1510.666667,-1146.666667,-777.6666667,-409.3333333,-70,199,376,489.6666667,611,796.3333333,1040.333333,1281,1454,1545,1594,1641.666667,1707,1781.666667,1858,1939,2028.333333,2106,2139.666667,2090.333333,1949.333333,1754,1580,1497.333333,1519.333333,1579.333333,1587.333333,1507.333333,1381.333333,1290.333333,1274.333333,1314.666667,1358,1358.333333,1307.333333,1238.333333,1212.333333,1262.333333,1349.666667,1381.666667,1301.333333,1167,1116.333333,1233.333333,1456.333333,1615,1588.666667,1405.333333,1213,1135.333333,1169.333333,1214,1178.666667,1061.666667,938,873.3333333,861.6666667,839,754.3333333,617.6666667,491.6666667,428.3333333,416.6666667,396,310,154.3333333,-22.33333333,-161,-231,-241.3333333,-226.6666667,-238.3333333,-315,-451.6666667,-594.6666667,-679.3333333,-677.3333333,-625.6666667,-590.6666667,-612.3333333,-681.3333333,-753,-786.6666667,-771.6666667,-727.6666667,-692.6666667,-696.6666667,-739.3333333,-790,-809,-779.3333333,-725.6666667,-689.3333333,-696.6666667,-734,-765.6666667,-763,-729.3333333,-689.6666667,-665.3333333,-661.6666667,-669,-674.3333333,-671.3333333,-656.6666667,-621.6666667,-570,-515.6666667,-487.3333333,-498.3333333,-531.6666667,-560.6666667,-569.3333333,-566.6666667,-571.6666667,-580.3333333,-576.6666667,-546.6666667,-495,-435.3333333,2-Benz,17,13.7.21,1
4.5,0.833333333,2.166666667,8.833333333,17.83333333,25.16666667,29.16666667,28.5,23.83333333,17.16666667,9.166666667,5.166666667,5.166666667,2.833333333,-26.83333333,-117.8333333,-296.5,-558.5,-859.5,-1128.166667,-1295.166667,-1336.166667,-1279.166667,-1186.166667,-1106.5,-1055.166667,-1009.833333,-943.1666667,-847.1666667,-738.1666667,-633.8333333,-545.5,-469.5,-396.5,-320.8333333,-243.5,-171.1666667,-110.1666667,-56.5,-7.5,47.5,110.5,179.1666667,247.5,308.1666667,353.5,379.5,387.8333333,389.5,393.1666667,403.8333333,417.8333333,429.5,436.5,445.8333333,463.8333333,486.8333333,505.8333333,513.8333333,510.8333333,506.8333333,505.8333333,503.1666667,494.5,483.8333333,476.8333333,478.8333333,481.8333333,476.8333333,458.1666667,433.1666667,409.8333333,392.5,381.8333333,376.8333333,376.8333333,376.5,372.1666667,360.8333333,344.5,328.8333333,317.8333333,317.5,326.1666667,337.1666667,342.5,336.8333333,322.1666667,306.5,298.8333333,298.1666667,298.1666667,290.8333333,276.1666667,259.5,246.5,235.8333333,224.1666667,208.5,190.5,175.1666667,164.8333333,156.1666667,147.5,136.8333333,125.8333333,114.1666667,102.1666667,86.83333333,71.83333333,59.16666667,49.16666667,42.5,35.83333333,28.83333333,17.83333333,4.833333333,-9.166666667,-19.83333333,-29.5,-38.5,-47.83333333,-55.16666667,-56.83333333,-54.16666667,-49.5,-49.16666667,-53.5,-60.83333333,-69.16666667,-74.83333333,-77.16666667,-74.5,-69.83333333,-65.83333333,-67.16666667,-73.16666667,-78.5,-80.16666667,-77.83333333,-73.83333333,-73.16666667,-77.16666667,-79.83333333,-78.16666667,-72.16666667,-65.83333333,-62.16666667,-64.16666667,-70.5,-78.83333333,1-Cit,17,13.7.21,1
65.16666667,34.5,15.83333333,15.5,26.5,38.83333333,44.83333333,41.16666667,27.5,1.833333333,-29.16666667,-46.16666667,-35.16666667,-24.5,-108.1666667,-408.1666667,-1000.833333,-1837.833333,-2752.833333,-3534.5,-4027.5,-4205.5,-4164.5,-4047.5,-3958.833333,-3911.5,-3857.166667,-3742.5,-3543.5,-3257.5,-2891.166667,-2471.833333,-2051.833333,-1700.833333,-1453.166667,-1281.833333,-1125.5,-931.5,-695.8333333,-451.8333333,-238.8333333,-72.83333333,59.83333333,190.1666667,337.8333333,504.1666667,677.1666667,843.5,999.1666667,1146.833333,1291.5,1432.5,1559.166667,1650.166667,1701.5,1732.5,1772.5,1830.5,1889.5,1921.5,1920.5,1904.5,1895.833333,1904.166667,1912.5,1900.5,1859.5,1801.5,1751.5,1723.833333,1712.833333,1697.5,1662.166667,1616.5,1588.5,1605.5,1666.166667,1740.833333,1787.5,1785.166667,1751.5,1728.5,1743.166667,1781.833333,1802.833333,1782.166667,1735.5,1695.833333,1680.166667,1664.5,1614.833333,1525.833333,1429.5,1364.833333,1341.166667,1326.166667,1282.5,1196.833333,1092.166667,999.1666667,928.8333333,866.5,793.8333333,704.1666667,610.5,527.5,457.8333333,398.8333333,349.5,307.5,271.8333333,232.8333333,186.1666667,129.5,71.5,20.5,-14.5,-38.5,-60.16666667,-93.83333333,-143.8333333,-203.1666667,-258.5,-295.1666667,-304.5,-290.8333333,-270.5,-263.8333333,-288.1666667,-344.5,-415.1666667,-479.5,-520.8333333,-538.1666667,-544.1666667,-545.5,-538.5,-515.8333333,-481.5,-453.1666667,-446.1666667,-453.5,-457.5,-446.1666667,-427.5,-421.5,-430.1666667,-440.5,-435.5,-413.8333333,-388.1666667,1-Cit,17,13.7.21,1
-19.16666667,-47.83333333,-75.5,-96.83333333,-108.8333333,-109.5,-94.5,-65.16666667,-35.83333333,-34.5,-66.5,-92.5,-64.5,-18.83333333,-120.5,-550.5,-1310.166667,-2152.166667,-2760.166667,-3018.833333,-3102.833333,-3278.833333,-3640.833333,-4032.833333,-4221.166667,-4104.833333,-3766.5,-3373.833333,-3053.833333,-2835.833333,-2668.5,-2479.166667,-2216.166667,-1888.166667,-1546.5,-1248.166667,-1019.833333,-847.8333333,-697.1666667,-540.1666667,-367.1666667,-188.1666667,-19.5,135.8333333,289.5,459.8333333,652.8333333,861.1666667,1067.833333,1251.5,1394.166667,1484.166667,1525.833333,1545.833333,1571.166667,1613.166667,1661.166667,1687.166667,1675.166667,1630.166667,1580.166667,1552.166667,1556.5,1586.833333,1619.166667,1628.166667,1602.166667,1547.166667,1486.166667,1442.5,1424.5,1424.166667,1427.833333,1439.166667,1467.166667,1519.166667,1585.833333,1651.5,1704.166667,1747.833333,1793.166667,1838.166667,1872.833333,1883.5,1871.5,1860.833333,1868.166667,1887.5,1891.833333,1857.166667,1785.5,1698.5,1617.166667,1549.5,1494.833333,1444.833333,1394.166667,1340.5,1286.833333,1238.833333,1193.5,1133.166667,1042.5,923.8333333,802.1666667,709.1666667,650.5,608.5,558.1666667,490.1666667,417.5,358.5,314.8333333,269.1666667,200.1666667,108.1666667,10.16666667,-74.83333333,-144.5,-208.1666667,-269.1666667,-317.5,-345.8333333,-356.5,-368.8333333,-401.1666667,-449.8333333,-498.1666667,-531.5,-552.8333333,-573.5,-598.8333333,-620.1666667,-624.5,-610.5,-591.8333333,-579.8333333,-579.1666667,-577.8333333,-566.5,-544.5,-521.8333333,-509.8333333,-511.5,-521.8333333,-523.8333333,-503.5,-459.8333333,-411.8333333,-387.1666667,-393.5,1-Cit,17,13.7.21,1
22.16666667,18.5,10.5,2.166666667,-4.166666667,-8.833333333,-12.16666667,-12.16666667,-9.5,-5.5,-3.5,-4.166666667,-4.166666667,-2.5,-12.5,-48.16666667,-111.5,-189.8333333,-264.1666667,-326.1666667,-376.1666667,-414.1666667,-428.5,-417.8333333,-399.5,-397.5,-416.5,-435.5,-423.8333333,-367.5,-275.8333333,-175.1666667,-88.5,-23.83333333,22.5,57.83333333,90.16666667,119.8333333,139.8333333,149.1666667,147.5,142.5,145.8333333,161.8333333,185.8333333,204.5,203.1666667,174.8333333,132.5,94.5,80.16666667,85.5,98.16666667,105.5,107.5,113.1666667,125.1666667,142.5,157.1666667,168.8333333,172.1666667,167.1666667,148.8333333,119.1666667,85.16666667,57.83333333,41.83333333,29.5,12.16666667,-14.83333333,-43.16666667,-62.5,-67.5,-57.16666667,-35.83333333,-9.5,15.5,35.5,49.5,59.16666667,70.5,84.83333333,98.5,107.8333333,109.5,106.5,100.5,97.16666667,94.5,91.5,89.16666667,88.83333333,90.16666667,90.83333333,87.83333333,83.16666667,78.5,77.83333333,78.5,76.5,70.16666667,63.16666667,58.16666667,57.83333333,58.5,55.5,48.5,42.83333333,37.5,32.5,29.83333333,29.5,32.83333333,36.16666667,36.5,29.16666667,17.16666667,6.5,-1.166666667,-1.833333333,-1.833333333,-3.5,-10.16666667,-19.5,-23.16666667,-22.16666667,-19.5,-21.16666667,-26.83333333,-34.16666667,-40.83333333,-44.83333333,-47.5,-47.83333333,-44.5,-38.16666667,-33.83333333,-33.83333333,-36.5,-40.5,-42.16666667,-44.5,-46.5,-47.16666667,-45.16666667,-38.83333333,-31.5,-26.83333333,-26.16666667,-24.5,-19.5,1-Cit,18,13.7.21,2
77.16666667,99.5,120.5,124.1666667,106.8333333,82.16666667,65.83333333,71.83333333,91.5,106.5,97.5,70.83333333,49.83333333,51.5,55.5,7.833333333,-154.5,-451.8333333,-829.1666667,-1176.166667,-1380.166667,-1399.166667,-1274.5,-1103.833333,-966.5,-869.5,-758.5,-580.5,-345.8333333,-123.5,14.16666667,50.83333333,10.5,-73.83333333,-185.5,-309.1666667,-404.8333333,-435.1666667,-396.1666667,-326.8333333,-273.5,-250.5,-236.1666667,-205.1666667,-149.1666667,-79.5,-6.833333333,64.83333333,145.5,235.5,334.1666667,428.5,505.1666667,550.5,554.5,519.1666667,446.1666667,344.5,229.1666667,132.8333333,88.16666667,119.1666667,214.8333333,338.1666667,443.1666667,494.8333333,490.8333333,447.5,407.1666667,401.1666667,444.8333333,524.5,617.5,705.8333333,774.1666667,816.5,832.5,831.5,824.5,818.1666667,803.5,772.8333333,723.5,667.8333333,621.5,589.5,572.5,557.1666667,530.5,491.5,447.1666667,407.8333333,375.1666667,347.8333333,319.8333333,293.1666667,264.5,230.8333333,189.5,151.5,133.1666667,136.1666667,141.1666667,122.8333333,76.5,26.5,1.5,9.833333333,29.5,29.5,5.833333333,-25.5,-45.16666667,-44.83333333,-31.5,-17.83333333,-13.83333333,-33.5,-83.16666667,-150.8333333,-210.8333333,-237.5,-227.1666667,-200.5,-177.1666667,-170.1666667,-171.5,-172.1666667,-160.8333333,-141.1666667,-122.8333333,-119.8333333,-133.5,-147.8333333,-145.5,-116.1666667,-74.83333333,-38.83333333,-18.5,-10.5,-13.16666667,-22.5,-37.5,-54.16666667,-70.16666667,-80.83333333,-84.5,-77.83333333,-61.16666667,-39.5,-19.5,1-Cit,18,13.7.21,2
-10.33333333,-24,-24,-11.33333333,6.333333333,22.66666667,33.33333333,40.33333333,43,42,33,23.33333333,27.33333333,49,42,-88.66666667,-423,-933.3333333,-1471.666667,-1854.666667,-1991.666667,-1924.666667,-1755,-1553.333333,-1345,-1148,-989,-889,-831.3333333,-773,-680.3333333,-549.6666667,-406,-271.3333333,-156,-69.66666667,-21.33333333,-15.66666667,-40.66666667,-65.33333333,-63,-24,42.33333333,113.3333333,173.3333333,221,273.6666667,352.3333333,452,530,535.6666667,454,328.6666667,232,214,274.6666667,377.6666667,477,542.6666667,572.3333333,577.6666667,575.6666667,580.3333333,590.6666667,601.6666667,612.3333333,632.3333333,672,721.6666667,751.6666667,740.3333333,692,634,599.3333333,598.6666667,626,666,701,720,715.6666667,689,645.3333333,593,544.3333333,508,490,487,485.6666667,473,441,391.6666667,334.3333333,277.6666667,228.3333333,188.3333333,159.6666667,146,151.3333333,169,185,181.6666667,150.6666667,101.6666667,54.33333333,20,-3,-26,-48.66666667,-61,-56,-37.66666667,-26,-32.66666667,-50.33333333,-64,-64.33333333,-62.33333333,-75,-113.6666667,-169.3333333,-218.3333333,-238,-218.6666667,-174,-123.6666667,-89.66666667,-84,-100.6666667,-126.3333333,-148.6666667,-154.3333333,-144.3333333,-124,-108.3333333,-103,-103.6666667,-101.3333333,-96.33333333,-99,-116,-140.6666667,-157,-158,-149.6666667,-146.6666667,-151.3333333,-157,-156.3333333,-151.6666667,-147,-145,1-Cit,18,13.7.21,2
-93.16666667,-90.16666667,-96.16666667,-99.83333333,-93.16666667,-78.5,-50.16666667,-13.5,-11.83333333,-107.1666667,-255.8333333,-263.5,-14.16666667,173.5,-496.1666667,-2747.833333,-6467.833333,-10491.5,-13308.16667,-14091.83333,-13166.5,-11577.5,-10274.83333,-9565.166667,-9154.5,-8583.833333,-7652.833333,-6508.833333,-5410.5,-4451.5,-3511.833333,-2459.166667,-1362.5,-431.5,235.5,794.1666667,1501.5,2417.166667,3315.5,3906.5,4122.5,4176.833333,4346.833333,4732.833333,5208.5,5570.166667,5714.833333,5687.5,5616.833333,5590.833333,5594.5,5537.5,5371.5,5152.833333,5000.833333,4959.833333,4939.833333,4788.833333,4451.166667,4034.166667,3709.5,3573.5,3591.833333,3648.166667,3632.166667,3487.833333,3223.5,2924.5,2735.833333,2797.833333,3132.166667,3596.5,3953.833333,4053.833333,3949.833333,3850.5,3910.5,4086.833333,4185.5,4044.5,3668.5,3204.5,2804.5,2513.166667,2292.166667,2084.5,1858.166667,1614.833333,1355.5,1082.5,814.1666667,589.8333333,464.1666667,472.5,605.1666667,810.8333333,1008.833333,1133.166667,1163.833333,1145.5,1156.833333,1236.166667,1337.5,1365.166667,1263.166667,1068.166667,877.8333333,747.1666667,637.8333333,443.5,73.5,-485.5,-1161.833333,-1839.833333,-2405.833333,-2789.166667,-2980.166667,-3012.5,-2946.833333,-2852.166667,-2771.833333,-2716.166667,-2660.833333,-2570.833333,-2424.833333,-2222.833333,-1985.833333,-1737.833333,-1503.5,-1294.166667,-1116.833333,-979.8333333,-888.8333333,-854.8333333,-888.8333333,-995.5,-1151.833333,-1302.5,-1388.166667,-1392.833333,-1360.5,-1345.5,-1355.833333,-1338.166667,-1242.833333,-1081.833333,-926.8333333,-843.1666667,-835.1666667,-836.8333333,-765.8333333,2-Benz,19,14.6.21,2
