t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
34.16666667,24.16666667,17.83333333,13.16666667,12.16666667,14.16666667,22.16666667,32.16666667,33.5,20.16666667,-5.5,-27.83333333,-38.16666667,-46.16666667,-85.5,-188.1666667,-366.8333333,-608.1666667,-896.8333333,-1226.5,-1590.5,-1956.833333,-2259.166667,-2426.5,-2425.833333,-2283.833333,-2063.833333,-1817.833333,-1541.833333,-1199.833333,-778.8333333,-328.5,61.83333333,321.8333333,462.5,553.8333333,661.5,792.8333333,917.5,1013.833333,1093.833333,1182.166667,1268.833333,1310.833333,1275.5,1182.166667,1088.833333,1035.5,1017.166667,999.5,957.8333333,905.1666667,868.1666667,861.1666667,874.8333333,879.5,852.5,787.1666667,693.5,599.8333333,535.5,515.1666667,524.1666667,532.8333333,516.1666667,469.1666667,409.8333333,353.1666667,313.5,297.5,315.1666667,369.5,450.5,534.1666667,593.8333333,614.1666667,599.8333333,567.5,529.5,490.1666667,448.1666667,399.1666667,343.5,288.1666667,235.8333333,188.8333333,144.8333333,105.5,67.83333333,28.83333333,-13.16666667,-61.16666667,-111.5,-158.5,-194.8333333,-213.8333333,-217.8333333,-213.5,-209.8333333,-211.1666667,-216.8333333,-225.5,-235.8333333,-251.1666667,-271.8333333,-290.5,-299.8333333,-297.5,-290.1666667,-285.1666667,-283.8333333,-283.5,-281.8333333,-276.5,-273.5,-271.5,-272.5,-276.5,-284.1666667,-289.5,-288.1666667,-279.8333333,-265.5,-249.8333333,-237.8333333,-227.8333333,-223.8333333,-225.5,-226.8333333,-219.8333333,-201.8333333,-182.1666667,-171.1666667,-168.8333333,-167.5,-156.5,-138.5,-121.1666667,-111.1666667,-104.8333333,-99.16666667,-93.5,-92.16666667,-96.83333333,-103.5,-110.5,-113.8333333,-117.8333333,-120.5,-124.8333333,-131.5,3-Mix2,28,31.8.21 #2,2
-0.5,-12.5,-22.83333333,-28.5,-25.5,-18.5,-12.5,-12.5,-16.16666667,-21.5,-28.16666667,-32.5,-34.83333333,-32.83333333,-37.16666667,-65.83333333,-141.5,-292.8333333,-539.5,-869.1666667,-1215.166667,-1477.5,-1575.833333,-1521.166667,-1411.5,-1360.5,-1409.5,-1513.5,-1574.5,-1514.5,-1317.5,-1028.166667,-717.8333333,-440.8333333,-215.1666667,-27.83333333,134.8333333,266.1666667,360.8333333,427.1666667,483.1666667,541.5,597.1666667,648.1666667,697.8333333,752.5,814.1666667,875.8333333,935.5,994.8333333,1049.166667,1072.5,1043.5,966.5,888.1666667,860.8333333,901.8333333,967.5,986.8333333,907.1666667,731.8333333,514.5,322.5,197.1666667,144.5,139.5,159.1666667,189.5,232.8333333,295.8333333,381.5,476.8333333,558.8333333,602.5,603.1666667,581.5,567.1666667,575.8333333,597.8333333,613.5,610.5,589.5,557.8333333,518.5,467.1666667,404.1666667,337.1666667,280.8333333,240.1666667,209.1666667,178.1666667,138.1666667,90.83333333,44.83333333,4.5,-23.5,-43.5,-57.16666667,-70.5,-85.83333333,-100.5,-118.1666667,-141.5,-169.8333333,-197.5,-216.1666667,-223.5,-224.1666667,-227.8333333,-238.8333333,-253.5,-263.1666667,-265.5,-264.1666667,-267.1666667,-276.1666667,-286.1666667,-292.1666667,-290.8333333,-285.1666667,-277.8333333,-270.5,-261.1666667,-252.5,-248.5,-246.5,-245.5,-241.1666667,-234.5,-225.5,-219.5,-214.8333333,-211.8333333,-212.5,-212.1666667,-206.1666667,-192.1666667,-172.8333333,-156.8333333,-145.5,-137.8333333,-131.1666667,-127.8333333,-133.5,-145.1666667,-158.1666667,-162.5,-160.5,-150.1666667,-138.5,-129.1666667,3-Mix2,28,31.8.21 #2,2
-154.8333333,-148.8333333,-139.8333333,-132.8333333,-129.1666667,-127.1666667,-122.5,-142.1666667,-229.5,-333.1666667,-270.5,55.5,297.8333333,-384.8333333,-2786.833333,-6888.166667,-11665.83333,-15806.5,-18627.16667,-20305.83333,-21311.83333,-21767.5,-21406.5,-20049.5,-17962.5,-15706.5,-13698.16667,-11975.83333,-10336.83333,-8624.833333,-6835.833333,-5011.166667,-3105.5,-1017.5,1259.166667,3552.833333,5592.5,7165.833333,8258.5,9071.166667,9859.833333,10727.5,11537.5,12063.5,12244.5,12298.83333,12544.5,13087.16667,13694.83333,13986.83333,13724.5,12972.5,12014.5,11149.5,10534.16667,10161.5,9924.833333,9708.833333,9432.166667,9028.166667,8412.833333,7534.5,6483.833333,5512.166667,4854.833333,4531.833333,4326.833333,4009.5,3588.833333,3308.833333,3423.5,3985.5,4791.833333,5500.166667,5827.833333,5712.833333,5339.5,4980.833333,4778.5,4648.5,4388.833333,3883.833333,3196.833333,2489.166667,1882.5,1387.5,941.5,479.5,-13.83333333,-501.1666667,-927.8333333,-1276.833333,-1578.166667,-1885.166667,-2222.5,-2556.166667,-2833.833333,-3030.166667,-3174.833333,-3314.833333,-3465.833333,-3602.833333,-3687.166667,-3707.833333,-3695.5,-3690.833333,-3708.166667,-3725.833333,-3708.833333,-3640.833333,-3542.833333,-3453.166667,-3396.5,-3366.166667,-3332.833333,-3273.166667,-3184.833333,-3091.833333,-3015.166667,-2960.833333,-2908.5,-2827.833333,-2706.833333,-2560.833333,-2422.5,-2315.166667,-2241.166667,-2189.166667,-2144.833333,-2093.166667,-2019.166667,-1915.166667,-1791.833333,-1674.5,-1587.833333,-1529.166667,-1477.833333,-1411.833333,-1326.5,-1232.5,-1145.166667,-1069.166667,-1004.5,-951.5,-909.5,-872.8333333,-827.1666667,-762.1666667,-681.1666667,-596.5,-517.8333333,1-Ethyl,29,31.8.21 #3,2
-105.5,-173.5,-208.5,-201.5,-174.8333333,-155.8333333,-153.1666667,-147.8333333,-133.1666667,-136.8333333,-188.1666667,-249.1666667,-219.8333333,-74.5,-72.5,-796.8333333,-2889.5,-6565.166667,-11289.83333,-15918.5,-19249.5,-20630.16667,-20208.16667,-18691.16667,-16859.16667,-15148.16667,-13544.83333,-11780.5,-9660.5,-7278.5,-4937.5,-2871.833333,-1057.166667,678.8333333,2415.5,4071.166667,5550.833333,6867.166667,8050.833333,8989.5,9476.166667,9477.833333,9280.833333,9288.833333,9637.833333,10060.16667,10151.83333,9808.5,9347.166667,9219.166667,9577.833333,10119.83333,10322.83333,9861.833333,8863.5,7796.833333,7110.166667,6908.166667,6928.5,6806.5,6365.166667,5716.833333,5128.166667,4803.5,4738.166667,4722.166667,4485.166667,3922.833333,3239.166667,2811.166667,2856.833333,3219.833333,3494.166667,3412.5,3087.166667,2871.166667,2990.833333,3341.166667,3614.833333,3573.833333,3211.166667,2691.166667,2192.166667,1792.5,1467.833333,1146.833333,781.8333333,381.8333333,-8.5,-352.8333333,-645.5,-904.5,-1144.833333,-1369.833333,-1577.166667,-1763.833333,-1929.5,-2074.833333,-2196.5,-2287.5,-2347.5,-2385.5,-2412.833333,-2441.5,-2471.166667,-2500.5,-2523.833333,-2540.5,-2546.5,-2540.5,-2518.5,-2485.833333,-2451.166667,-2429.833333,-2419.5,-2402.833333,-2352.5,-2263.5,-2155.833333,-2067.5,-2006.166667,-1954.5,-1887.5,-1799.5,-1711.166667,-1637.833333,-1578.833333,-1524.833333,-1471.5,-1416.833333,-1361.833333,-1300.833333,-1231.5,-1155.166667,-1075.5,-1003.833333,-946.5,-905.5,-873.1666667,-833.1666667,-779.8333333,-724.8333333,-686.1666667,-669.1666667,-662.1666667,-647.5,-609.8333333,-553.8333333,-491.8333333,-433.1666667,-380.5,1-Ethyl,29,31.8.21 #3,2
67.5,87.5,108.5,129.5,149.1666667,164.1666667,183.8333333,218.1666667,247.8333333,225.1666667,144.8333333,116.8333333,258.1666667,444.5,135.5,-1398.833333,-4498.5,-8684.166667,-12827.83333,-15847.5,-17318.5,-17507.16667,-16916.16667,-15823.16667,-14214.16667,-12074.16667,-9636.833333,-7335.5,-5545.5,-4341.5,-3465.5,-2531.833333,-1297.166667,193.8333333,1683.5,2914.166667,3838.833333,4657.166667,5639.833333,6869.5,8148.166667,9150.833333,9710.833333,9948.833333,10104.83333,10271.16667,10323.83333,10132.5,9763.166667,9446.166667,9324.833333,9284.833333,9052.833333,8478.833333,7697.5,7005.833333,6590.166667,6368.166667,6079.5,5550.5,4851.166667,4223.833333,3870.166667,3776.5,3731.166667,3513.166667,3079.166667,2592.833333,2266.166667,2167.166667,2173.833333,2124.833333,1994.166667,1904.5,1988.166667,2241.166667,2516.833333,2637.166667,2518.833333,2207.833333,1815.166667,1441.166667,1122.166667,840.5,562.8333333,276.8333333,-5.166666667,-257.1666667,-472.5,-658.8333333,-840.5,-1038.5,-1252.833333,-1463.833333,-1649.166667,-1789.833333,-1885.5,-1946.833333,-1988.5,-2015.5,-2030.5,-2041.5,-2056.833333,-2079.5,-2108.166667,-2139.5,-2167.833333,-2180.5,-2168.5,-2130.5,-2077.5,-2022.833333,-1973.166667,-1930.833333,-1891.5,-1854.833333,-1814.5,-1767.5,-1711.833333,-1653.5,-1591.166667,-1524.5,-1452.5,-1377.5,-1307.166667,-1244.833333,-1195.833333,-1157.833333,-1121.5,-1074.833333,-1011.833333,-936.8333333,-864.5,-805.1666667,-762.5,-731.8333333,-703.5,-668.5,-621.1666667,-565.1666667,-507.8333333,-458.8333333,-423.1666667,-400.1666667,-389.1666667,-385.5,-382.8333333,-370.8333333,-345.8333333,-311.1666667,-269.5,1-Ethyl,29,31.8.21 #3,2
-51.66666667,-40.66666667,-27.66666667,-23.66666667,-36,-59,-77.33333333,-73,-38.33333333,5,-14.33333333,-148.3333333,-331,-287.6666667,103.3333333,248,-1283.666667,-5868.333333,-13414,-21882.66667,-28499.66667,-30999.33333,-30952.33333,-30888.33333,-30524.33333,-30640.33333,-30481,-30279.66667,-29329.66667,-27126.66667,-24017.66667,-20233,-16183.33333,-12287.33333,-8788.666667,-5676,-2768.333333,109,2994.666667,5812.333333,8469,10918.66667,13134.66667,15067.66667,16690.66667,18052,19270.66667,20452.33333,21591,22549,23163.66667,23385.66667,23323.66667,23128.66667,22857.33333,22450.66667,21848,21108,20356.33333,19644.33333,18857,17831.66667,16548,15195.33333,14034,13204,12653,12216.66667,11774,11313,10910.66667,10663.66667,10626,10777.33333,11029,11262,11372.66667,11321,11144.66667,10917.66667,10687,10431,10074,9536.333333,8796.666667,7898.666667,6928.666667,5967.666667,5059.333333,4213,3423.333333,2690.333333,2023,1430,905.6666667,424,-43.66666667,-518,-994.6666667,-1452.666667,-1873.666667,-2251.666667,-2598,-2919.666667,-3219.333333,-3490.666667,-3726,-3926.666667,-4105.666667,-4287.666667,-4485.666667,-4695,-4894.333333,-5066,-5206.666667,-5314,-5379.666667,-5392.666667,-5362,-5324.666667,-5319.333333,-5356.666667,-5409.666667,-5441.666667,-5438.333333,-5408,-5368,-5328,-5290.666667,-5254,-5213,-5161,-5086.666667,-4986.333333,-4870.666667,-4760,-4670.666667,-4600.666667,-4525.333333,-4418.333333,-4282,-4146,-4044.333333,-3981.333333,-3923.333333,-3837.666667,-3720,-3601,-3505,-3424.333333,-3316.666667,3-Mix2,29,31.8.21 #3,2
-100.3333333,-84.33333333,-54.33333333,-34.33333333,-42.66666667,-75.66666667,-108,-108.6666667,-85,-89.66666667,-161,-231,-158.6666667,24.66666667,-116.3333333,-1389.666667,-4550.333333,-9738,-16220.66667,-22639.33333,-27631.33333,-30486,-31084,-31020,-30925,-30789,-30612.66667,-29442.33333,-27041.33333,-23704.33333,-19950.33333,-16220.66667,-12684,-9327,-6107.333333,-3051.666667,-242,2281.333333,4565,6708.666667,8803.333333,10867,12843,14627,16109,17216.33333,17964,18454.66667,18825.33333,19186.33333,19582,19995,20347,20514,20362.66667,19847,19070.33333,18244.33333,17553.66667,17032.66667,16574.33333,16045,15405.33333,14735.66667,14130.33333,13589.33333,13000.33333,12244,11317.33333,10364.33333,9570,9055,8836.333333,8875.666667,9127.333333,9527.333333,9953,10235.33333,10234,9923,9401.333333,8827.333333,8318.333333,7885.666667,7444,6888,6175,5368,4578.666667,3880.333333,3255.666667,2623.666667,1936.333333,1220.333333,559,13.33333333,-422.3333333,-815.6666667,-1238.333333,-1714.333333,-2210.333333,-2671.333333,-3061.666667,-3387.333333,-3673,-3936.333333,-4169.666667,-4367.333333,-4534.333333,-4698.333333,-4882.333333,-5078.666667,-5260,-5408.666667,-5525.333333,-5630.666667,-5726.333333,-5788.333333,-5789.666667,-5719.333333,-5597,-5467.333333,-5373.333333,-5328.333333,-5307,-5262.666667,-5173.666667,-5069.666667,-5002.333333,-4984.666667,-4969.666667,-4890.666667,-4719.333333,-4487,-4259.333333,-4085.666667,-3971.333333,-3889.333333,-3800,-3676,-3519.666667,-3360.666667,-3228,-3126,-3031,-2911.333333,-2758.666667,-2592.666667,-2448.666667,-2337,-2241.333333,3-Mix2,29,31.8.21 #3,2
141.3333333,150.3333333,161.3333333,162.3333333,140,99,61.66666667,59,101.6666667,164,191.6666667,153.6666667,80,34.33333333,3.333333333,-175,-898.6666667,-2801.333333,-6520,-12194.66667,-18997.66667,-25296.33333,-29570.33333,-30890.33333,-30795.33333,-30659.33333,-30332,-29406.66667,-27797.66667,-25462.66667,-22584.66667,-19320,-15760.33333,-12065.33333,-8518.666667,-5312,-2413.333333,338,3047.666667,5673.333333,8089,10191.66667,11950.66667,13417.66667,14690.66667,15847,16875.66667,17700.33333,18259,18585,18786.66667,18947.66667,19054.66667,19031.66667,18810.33333,18382.66667,17772,17005,16134.33333,15274.33333,14570,14093.66667,13765,13414.33333,12916,12282,11603,10949.66667,10342,9787,9312.666667,8945.666667,8669,8457.333333,8339,8404,8712.666667,9210,9718.666667,10031.66667,10027,9723,9240,8699.333333,8156.666667,7594.666667,6982.666667,6330.666667,5693.333333,5118,4597.333333,4068.333333,3467,2773,2025.666667,1296,632.3333333,37,-513.6666667,-1038.666667,-1528.666667,-1961.666667,-2332,-2660.666667,-2988.333333,-3354.666667,-3764,-4185.666667,-4563.666667,-4857.666667,-5056.666667,-5183,-5271.333333,-5360,-5465.666667,-5585,-5683.666667,-5723.666667,-5697,-5633.666667,-5583.333333,-5572.666667,-5587.666667,-5583.666667,-5525.333333,-5404,-5245,-5088,-4960.666667,-4860,-4753,-4605,-4412.666667,-4207.333333,-4028.666667,-3896,-3787.666667,-3668.666667,-3513.333333,-3326.333333,-3136,-2980,-2877.333333,-2817.333333,-2762.333333,-2678.666667,-2552,-2400,-2254,-2131.333333,-2031.666667,3-Mix2,29,31.8.21 #3,2
-48.66666667,-21.66666667,-2.666666667,3.333333333,1,2,17.66666667,48,77.66666667,79,46.66666667,17.66666667,33,36.33333333,-219.6666667,-1150,-3224.666667,-6801.333333,-11874,-17856.66667,-23639.66667,-28077.33333,-30615.33333,-30950.33333,-30855.33333,-30574.33333,-29077,-26681.66667,-23502.66667,-19964.66667,-16530.66667,-13466,-10796.33333,-8380.333333,-5997.666667,-3432,-609.3333333,2316,5033.666667,7279.333333,8987,10283.66667,11352.66667,12300.66667,13151.66667,13930,14692.66667,15464.33333,16174,16706,17003.66667,17126.66667,17156.66667,17109.66667,16934.33333,16586.66667,16077,15448,14752.33333,14064.33333,13480,13062.66667,12776,12491.33333,12087,11544,10944,10385.66667,9907,9499,9180.666667,9044.666667,9193,9630.333333,10214,10717,10966.66667,10937,10728.66667,10456.66667,10156,9782,9272,8615.333333,7854.666667,7039.666667,6207.666667,5386.666667,4604.333333,3880,3195.333333,2509.333333,1801,1095,439.6666667,-136,-642.6666667,-1111,-1566.666667,-2025.666667,-2492.666667,-2960.666667,-3411,-3810.666667,-4139.333333,-4394.666667,-4583,-4716.666667,-4815.666667,-4912.666667,-5039.666667,-5192,-5336.333333,-5438,-5500.666667,-5557,-5626.666667,-5690.666667,-5706,-5648.666667,-5520.333333,-5347.666667,-5166.666667,-5013.666667,-4915.333333,-4865,-4821,-4731,-4581.666667,-4404,-4246,-4132,-4036.666667,-3915.333333,-3739.666667,-3530,-3330.666667,-3179.666667,-3084.333333,-3023.333333,-2970,-2914,-2856.333333,-2792.333333,-2705.333333,-2582.666667,-2418,-2232,-2059,-1923.333333,-1825.666667,2-Hex,29,31.8.21 #3,2
-98.16666667,-94.16666667,-98.16666667,-110.1666667,-127.5,-143.5,-146.8333333,-126.5,-91.83333333,-92.5,-161.8333333,-230.8333333,-150.5,61.83333333,-28.16666667,-1197.5,-4122.166667,-8897.833333,-14854.5,-20854.16667,-25809.16667,-29142.83333,-30913.83333,-30978.83333,-30883.83333,-30406.83333,-28332.5,-25288.16667,-21750.16667,-18229.16667,-14938.16667,-11824.5,-8823.833333,-5970.833333,-3304.166667,-744.5,1817.166667,4367.5,6730.166667,8711.833333,10260.5,11519.16667,12717.16667,13975.16667,15183.16667,16104.5,16580.16667,16676.83333,16612.5,16559.5,16532.16667,16437.16667,16213.16667,15902.16667,15597.83333,15348.16667,15117.5,14816.5,14373.83333,13796.83333,13186.5,12667.16667,12285.5,11958.83333,11545.5,10971.5,10296.5,9628.166667,9012.5,8422.5,7844.166667,7350.166667,7048.5,6994.833333,7149.5,7413.5,7673.166667,7827.5,7813.166667,7628.166667,7325.5,6968.5,6576.5,6118.833333,5568.166667,4945.166667,4326.166667,3792.166667,3381.833333,3068.5,2781.833333,2455.833333,2069.5,1652.5,1254.166667,900.5,576.8333333,256.5,-68.16666667,-375.1666667,-636.1666667,-846.1666667,-1031.5,-1236.166667,-1494.833333,-1809.166667,-2148.5,-2474.166667,-2759.166667,-3001.166667,-3199.166667,-3347.5,-3436.833333,-3477.5,-3504.166667,-3554.5,-3644.166667,-3752.166667,-3847.5,-3915.166667,-3960.833333,-3997.166667,-4020.166667,-4014.166667,-3969.833333,-3897.5,-3827.5,-3787.5,-3792.166667,-3829.5,-3872.5,-3895.5,-3888.166667,-3845.833333,-3766.166667,-3644.5,-3485.166667,-3313.166667,-3166.833333,-3069.833333,-3007.5,-2946.5,-2859.833333,-2759.833333,-2678.833333,-2640.166667,-2627.5,-2597.5,-2510.5,-2364.833333,-2195.166667,2-Hex,29,31.8.21 #3,2
-58,-56,-47,-31,-16.33333333,-11.33333333,-13.66666667,-3.333333333,28.33333333,43.66666667,-10.66666667,-100.6666667,-82.33333333,108,128,-827.3333333,-3601,-8387.666667,-14407.33333,-20325,-25052,-28214.66667,-29997.66667,-30654.66667,-30247.66667,-28780.66667,-26454.33333,-23672,-20802,-17983,-15139,-12149.33333,-8992.666667,-5778.666667,-2675,178.6666667,2708.333333,4898.666667,6759.333333,8310,9586.666667,10665.33333,11653.33333,12638.33333,13614.33333,14469.66667,15053.33333,15314,15365.66667,15415.66667,15579.33333,15771.33333,15777.33333,15439.33333,14788,14012.33333,13326.66667,12846.66667,12567,12377,12116.66667,11643.33333,10916.66667,10061,9308.666667,8868.666667,8778.666667,8867.333333,8879.666667,8674.666667,8344.333333,8125.333333,8181.666667,8459,8753.666667,8897.666667,8892.333333,8858.666667,8898.333333,8989.333333,9003.666667,8810.666667,8379.666667,7794,7174.333333,6582.333333,5988.333333,5335.333333,4625,3936.666667,3356,2908,2541.666667,2170.666667,1735.333333,1227.666667,680,127.6666667,-415,-943,-1443,-1881,-2215.333333,-2435,-2580.666667,-2730,-2938.333333,-3213,-3506,-3761,-3955,-4109.333333,-4264.666667,-4446.333333,-4633,-4773.333333,-4826,-4801,-4755.333333,-4751,-4797.666667,-4852,-4867,-4842,-4817.666667,-4815.333333,-4809.333333,-4750.333333,-4612,-4408.333333,-4184.333333,-3984.333333,-3835,-3730.666667,-3639,-3526.333333,-3384,-3243,-3139.666667,-3079.666667,-3027.333333,-2933.333333,-2773.666667,-2559.666667,-2334.666667,-2146,-2021.333333,-1951.333333,-1900.333333,-1823.666667,-1704,2-Hex,29,31.8.21 #3,2
142.1666667,143.1666667,160.5,162.8333333,128.1666667,69.16666667,34.16666667,80.5,204.5,261.8333333,20.5,-377.8333333,-345.8333333,432.5,962.8333333,-964.8333333,-6976.5,-16132.16667,-25096.83333,-30155.83333,-30088.16667,-29992.83333,-29363.83333,-29392.5,-29494.83333,-29260.16667,-28202.5,-24523.5,-19594.5,-14393.5,-9645.5,-5451.833333,-1544.166667,2184.5,5526.5,8226.166667,10282.16667,11962.16667,13515.83333,14969.16667,16132.16667,16828.16667,17127.83333,17353.5,17835.83333,18622.16667,19403.5,19755.5,19490.83333,18820.16667,18143.16667,17668.5,17267.83333,16705.16667,15986.83333,15405.16667,15222.83333,15329.5,15276.5,14638.5,13386.5,11948.5,10898.16667,10522.16667,10607.16667,10628.83333,10196.16667,9406.166667,8772.833333,8774.833333,9452.833333,10393.83333,11081.16667,11282.16667,11142.83333,10953.83333,10875.16667,10861.16667,10791.83333,10610.5,10336.5,9985.5,9521.833333,8896.166667,8116.5,7267.5,6449.166667,5706.166667,5006.833333,4302.166667,3580.166667,2881.5,2250.166667,1686.5,1146.833333,587.8333333,18.5,-518.1666667,-985.1666667,-1386.5,-1758.166667,-2134.833333,-2516.5,-2881.166667,-3201.5,-3474.166667,-3716.833333,-3951.833333,-4192.166667,-4436.833333,-4678.5,-4904.833333,-5097.166667,-5240.833333,-5335.5,-5398.833333,-5460.833333,-5533.5,-5605.166667,-5645.833333,-5639.166667,-5599.166667,-5553.833333,-5520.166667,-5489.166667,-5439.833333,-5363.166667,-5271.5,-5187.833333,-5114.833333,-5040.833333,-4941.166667,-4811.833333,-4666.833333,-4530.5,-4412.833333,-4302.5,-4181.833333,-4040.5,-3887.166667,-3738.5,-3611.833333,-3513.5,-3432.5,-3349.166667,-3243.166667,-3111.166667,-2969.166667,-2841.5,-2740.166667,-2650.833333,2-Hex,31,22.9.21,1
83.83333333,86.83333333,78.16666667,57.5,32.83333333,13.83333333,20.83333333,65.16666667,118.1666667,113.5,18.16666667,-60.16666667,45.83333333,281.1666667,138.5,-1140.166667,-3945.833333,-7816.5,-11614.16667,-14263.16667,-15351.5,-15126.16667,-14058.16667,-12490.83333,-10600.16667,-8481.5,-6212.833333,-3848.833333,-1470.833333,725.1666667,2439.166667,3428.833333,3711.5,3601.166667,3557.166667,3896.833333,4608.833333,5394.833333,5925.5,6103.833333,6106.833333,6184.833333,6397.5,6569.166667,6473.5,6072.833333,5560.166667,5190.166667,5075.5,5112.833333,5099.833333,4903.166667,4543.5,4148.833333,3830.5,3584.833333,3322.5,3006.166667,2747.166667,2722.166667,2973.166667,3278.166667,3269.833333,2738.833333,1862.833333,1127.5,992.8333333,1542.833333,2397.5,2947.5,2784.5,1988.5,1055.833333,531.8333333,659.5,1294.5,2086.833333,2713.833333,3021.5,3007.166667,2757.166667,2390.166667,2012.5,1684.833333,1402.166667,1129.166667,836.8333333,531.8333333,240.5,-16.16666667,-236.1666667,-434.8333333,-631.1666667,-837.8333333,-1056.5,-1271.5,-1451.833333,-1580.5,-1663.5,-1732.833333,-1814.5,-1912.166667,-1998.833333,-2053.5,-2078.833333,-2093.5,-2112.166667,-2129.166667,-2132.5,-2120.166667,-2109.833333,-2111.166667,-2117.5,-2102.166667,-2049.833333,-1963.166667,-1868.166667,-1787.833333,-1719.5,-1648.166667,-1563.5,-1483.5,-1431.166667,-1408.5,-1391.5,-1349.166667,-1274.5,-1185.833333,-1112.166667,-1065.166667,-1039.166667,-1021.5,-1001.166667,-978.1666667,-952.8333333,-927.1666667,-894.8333333,-851.1666667,-793.8333333,-723.5,-642.8333333,-559.1666667,-488.8333333,-440.8333333,-408.5,-378.5,-341.5,-303.5,-273.8333333,-251.5,-220.1666667,1-Ethyl,31,22.9.21,1
81.33333333,78.33333333,77.66666667,62,24.33333333,-21.66666667,-39.66666667,-7.333333333,35.66666667,-9,-153.3333333,-216.6666667,18.33333333,361.6666667,-6,-2035.666667,-5847.333333,-10265,-13538.66667,-14682.66667,-14087,-12853.66667,-11709.66667,-10614.33333,-9237.666667,-7511,-5633.333333,-3736.333333,-1771.333333,252.6666667,2078.666667,3347.333333,3906,3951.666667,3884.666667,4029.333333,4472.333333,5091.333333,5710,6207.333333,6517.333333,6582.333333,6365,5942.666667,5529,5347.333333,5426.666667,5562.666667,5498,5179.333333,4808.333333,4650.666667,4774,4963.333333,4900,4455.333333,3813,3302.666667,3100.666667,3073.666667,2927.666667,2519.666667,2027.333333,1782.333333,1915.333333,2202,2247.333333,1845.333333,1156,526,190,156,353.3333333,777.3333333,1462,2308,3035.333333,3354.333333,3187,2716.666667,2229.666667,1905.666667,1736,1594.333333,1376.666667,1067.666667,716.3333333,380.3333333,85,-165.6666667,-378.6666667,-568.3333333,-754.6666667,-958.3333333,-1176,-1382,-1540.333333,-1639,-1699,-1758.333333,-1840,-1937.666667,-2022.333333,-2073,-2092.333333,-2102,-2122.666667,-2164.666667,-2214,-2251.666667,-2262.333333,-2244.666667,-2205,-2153.666667,-2102.333333,-2055.666667,-2010.666667,-1961.333333,-1906,-1848.666667,-1795,-1749,-1701.666667,-1643,-1564,-1465.666667,-1356,-1254.333333,-1180.666667,-1134.666667,-1102.666667,-1056,-987.6666667,-915.6666667,-868.3333333,-850.6666667,-840.3333333,-806.6666667,-741.3333333,-662,-591.3333333,-530.6666667,-471.3333333,-402.3333333,-327,-259,-215,-198,-193.3333333,-176,-125.6666667,1-Ethyl,31,22.9.21,1
